re_Code;re_Text;re_Hauptdiagnose;re_Nebendiagnose;re_Prozedur
L89.11;Dekubitus 2. Grades: Obere Extremität;0;1;0
L89.14;Dekubitus 2. Grades: Kreuzbein;0;1;0
L89.15;Dekubitus 2. Grades: Sitzbein;0;1;0
L89.16;Dekubitus 2. Grades: Trochanter;0;1;0
L89.17;Dekubitus 2. Grades: Ferse;0;1;0
L89.18;Dekubitus 2. Grades: Sonstige Lokalisationen der unteren Extremität;0;1;0
L89.19;Dekubitus 2. Grades: Sonstige und nicht näher bezeichnete Lokalisationen;0;1;0
L89.24;Dekubitus 3. Grades: Kreuzbein;0;1;0
L89.25;Dekubitus 3. Grades: Sitzbein;0;1;0
L89.26;Dekubitus 3. Grades: Trochanter;0;1;0
L89.27;Dekubitus 3. Grades: Ferse;0;1;0
L89.28;Dekubitus 3. Grades: Sonstige Lokalisationen der unteren Extremität;0;1;0
L89.29;Dekubitus 3. Grades: Sonstige und nicht näher bezeichnete Lokalisationen;0;1;0
L89.34;Dekubitus 4. Grades: Kreuzbein;0;1;0
L89.35;Dekubitus 4. Grades: Sitzbein;0;1;0
L89.37;Dekubitus 4. Grades: Ferse;0;1;0
L89.38;Dekubitus 4. Grades: Sonstige Lokalisationen der unteren Extremität;0;1;0
L89.94;Dekubitus, Grad nicht näher bezeichnet: Kreuzbein;0;1;0
L89.97;Dekubitus, Grad nicht näher bezeichnet: Ferse;0;1;0
L89.99;Dekubitus, Grad nicht näher bezeichnet: Sonstige und nicht näher bezeichnete Lokalisationen;0;1;0
L90.5;Narben und Fibrosen der Haut;0;1;0
L93.0;Diskoider Lupus erythematodes;0;1;0
L97;Ulcus cruris, anderenorts nicht klassifiziert;0;1;0
L98.1;Dermatitis factitia;0;1;0
L98.4;Chronisches Ulkus der Haut, anderenorts nicht klassifiziert;0;1;0
L98.8;Sonstige näher bezeichnete Krankheiten der Haut und der Unterhaut;0;1;0
L98.9;Krankheit der Haut und der Unterhaut, nicht näher bezeichnet;0;1;0
M05.80;Sonstige seropositive chronische Polyarthritis: Mehrere Lokalisationen;0;1;0
M05.90;Seropositive chronische Polyarthritis, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M06.00;Seronegative chronische Polyarthritis: Mehrere Lokalisationen;0;1;0
M06.40;Entzündliche Polyarthropathie: Mehrere Lokalisationen;0;1;0
M06.80;Sonstige näher bezeichnete chronische Polyarthritis: Mehrere Lokalisationen;0;1;0
M06.90;Chronische Polyarthritis, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M06.99;Chronische Polyarthritis, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M07.30;Sonstige psoriatische Arthritiden: Mehrere Lokalisationen;0;1;0
M07.39;Sonstige psoriatische Arthritiden: Nicht näher bezeichnete Lokalisation;0;1;0
M10.07;Idiopathische Gicht: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M10.09;Idiopathische Gicht: Nicht näher bezeichnete Lokalisation;0;1;0
M10.47;Sonstige sekundäre Gicht: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M10.90;Gicht, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M10.97;Gicht, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M10.99;Gicht, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M13.0;Polyarthritis, nicht näher bezeichnet;0;1;0
M13.15;Monarthritis, anderenorts nicht klassifiziert: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M13.89;Sonstige näher bezeichnete Arthritis: Nicht näher bezeichnete Lokalisation;0;1;0
M15.0;Primäre generalisierte (Osteo-) Arthrose;0;1;0
M15.1;Heberden-Knoten (mit Arthropathie);0;1;0
M15.3;Sekundäre multiple Arthrose;0;1;0
M15.8;Sonstige Polyarthrose;0;1;0
M15.9;Polyarthrose, nicht näher bezeichnet;0;1;0
M16.0;Primäre Koxarthrose, beidseitig;0;1;0
M16.1;Sonstige primäre Koxarthrose;0;1;0
M16.6;Sonstige sekundäre Koxarthrose, beidseitig;0;1;0
M16.7;Sonstige sekundäre Koxarthrose;0;1;0
M16.9;Koxarthrose, nicht näher bezeichnet;0;1;0
M17.0;Primäre Gonarthrose, beidseitig;0;1;0
M17.1;Sonstige primäre Gonarthrose;0;1;0
M17.4;Sonstige sekundäre Gonarthrose, beidseitig;0;1;0
M17.5;Sonstige sekundäre Gonarthrose;0;1;0
M17.9;Gonarthrose, nicht näher bezeichnet;0;1;0
M18.1;Sonstige primäre Rhizarthrose;0;1;0
M18.9;Rhizarthrose, nicht näher bezeichnet;0;1;0
M19.01;Primäre Arthrose sonstiger Gelenke: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M19.07;Primäre Arthrose sonstiger Gelenke: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M19.11;Posttraumatische Arthrose sonstiger Gelenke: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M19.21;Sonstige sekundäre Arthrose: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M19.81;Sonstige näher bezeichnete Arthrose: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M19.89;Sonstige näher bezeichnete Arthrose: Nicht näher bezeichnete Lokalisation;0;1;0
M19.91;Arthrose, nicht näher bezeichnet: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M19.94;Arthrose, nicht näher bezeichnet: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen];0;1;0
M19.97;Arthrose, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M19.99;Arthrose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M20.1;Hallux valgus (erworben);0;1;0
M20.4;Sonstige Hammerzehe(n) (erworben);0;1;0
M21.33;Fallhand oder Hängefuß (erworben): Unterarm [Radius, Ulna, Handgelenk];0;1;0
M21.6;Sonstige erworbene Deformitäten des Knöchels und des Fußes;0;1;0
M21.79;Unterschiedliche Extremitätenlänge (erworben): Nicht näher bezeichnete Lokalisation;0;1;0
M22.0;Habituelle Luxation der Patella;0;1;0
M22.4;Chondromalacia patellae;0;1;0
M23.33;Sonstige Meniskusschädigungen: Sonstiger und nicht näher bezeichneter Teil des Innenmeniskus;0;1;0
M23.39;Sonstige Meniskusschädigungen: Nicht näher bezeichneter Meniskus;0;1;0
M23.99;Binnenschädigung des Kniegelenkes, nicht näher bezeichnet: Nicht näher bezeichnetes Band oder nicht näher bezeichneter Meniskus;0;1;0
M25.46;Gelenkerguss: Unterschenkel [Fibula, Tibia, Kniegelenk];0;1;0
M25.50;Gelenkschmerz: Mehrere Lokalisationen;0;1;0
M25.51;Gelenkschmerz: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M25.52;Gelenkschmerz: Oberarm [Humerus, Ellenbogengelenk];0;1;0
M25.53;Gelenkschmerz: Unterarm [Radius, Ulna, Handgelenk];0;1;0
M25.54;Gelenkschmerz: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen];0;1;0
M25.55;Gelenkschmerz: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M25.56;Gelenkschmerz: Unterschenkel [Fibula, Tibia, Kniegelenk];0;1;0
M25.57;Gelenkschmerz: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M25.58;Gelenkschmerz: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M25.59;Gelenkschmerz: Nicht näher bezeichnete Lokalisation;0;1;0
M25.61;Gelenksteife, anderenorts nicht klassifiziert: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M31.6;Sonstige Riesenzellarteriitis;0;1;0
M32.1;Systemischer Lupus erythematodes mit Beteiligung von Organen oder Organsystemen;0;1;0
M32.9;Systemischer Lupus erythematodes, nicht näher bezeichnet;0;1;0
M34.0;Progressive systemische Sklerose;0;1;0
M34.9;Systemische Sklerose, nicht näher bezeichnet;0;1;0
M35.0;Sicca-Syndrom [Sjögren-Syndrom];0;1;0
M35.1;Sonstige Overlap-Syndrome;0;1;0
M35.3;Polymyalgia rheumatica;0;1;0
M35.9;Krankheit mit Systembeteiligung des Bindegewebes, nicht näher bezeichnet;0;1;0
M40.14;Sonstige sekundäre Kyphose: Thorakalbereich;0;1;0
M40.24;Sonstige und nicht näher bezeichnete Kyphose: Thorakalbereich;0;1;0
M40.29;Sonstige und nicht näher bezeichnete Kyphose: Nicht näher bezeichnete Lokalisation;0;1;0
M40.46;Sonstige Lordose: Lumbalbereich;0;1;0
M41.20;Sonstige idiopathische Skoliose: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M41.80;Sonstige Formen der Skoliose: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M41.84;Sonstige Formen der Skoliose: Thorakalbereich;0;1;0
M41.89;Sonstige Formen der Skoliose: Nicht näher bezeichnete Lokalisation;0;1;0
M41.94;Skoliose, nicht näher bezeichnet: Thorakalbereich;0;1;0
M41.95;Skoliose, nicht näher bezeichnet: Thorakolumbalbereich;0;1;0
M41.96;Skoliose, nicht näher bezeichnet: Lumbalbereich;0;1;0
M41.99;Skoliose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M42.00;Juvenile Osteochondrose der Wirbelsäule: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M42.09;Juvenile Osteochondrose der Wirbelsäule: Nicht näher bezeichnete Lokalisation;0;1;0
M42.12;Osteochondrose der Wirbelsäule beim Erwachsenen: Zervikalbereich;0;1;0
M42.16;Osteochondrose der Wirbelsäule beim Erwachsenen: Lumbalbereich;0;1;0
M42.17;Osteochondrose der Wirbelsäule beim Erwachsenen: Lumbosakralbereich;0;1;0
M42.92;Osteochondrose der Wirbelsäule, nicht näher bezeichnet: Zervikalbereich;0;1;0
M42.96;Osteochondrose der Wirbelsäule, nicht näher bezeichnet: Lumbalbereich;0;1;0
M43.16;Spondylolisthesis: Lumbalbereich;0;1;0
M43.17;Spondylolisthesis: Lumbosakralbereich;0;1;0
M43.19;Spondylolisthesis: Nicht näher bezeichnete Lokalisation;0;1;0
M45.00;Spondylitis ankylosans: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M45.09;Spondylitis ankylosans: Nicht näher bezeichnete Lokalisation;0;1;0
M47.20;Sonstige Spondylose mit Radikulopathie: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M47.22;Sonstige Spondylose mit Radikulopathie: Zervikalbereich;0;1;0
M47.23;Sonstige Spondylose mit Radikulopathie: Zervikothorakalbereich;0;1;0
M47.26;Sonstige Spondylose mit Radikulopathie: Lumbalbereich;0;1;0
M47.80;Sonstige Spondylose: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M47.82;Sonstige Spondylose: Zervikalbereich;0;1;0
M47.84;Sonstige Spondylose: Thorakalbereich;0;1;0
M47.86;Sonstige Spondylose: Lumbalbereich;0;1;0
M47.87;Sonstige Spondylose: Lumbosakralbereich;0;1;0
M47.90;Spondylose, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M47.96;Spondylose, nicht näher bezeichnet: Lumbalbereich;0;1;0
M47.99;Spondylose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M48.00;Spinal(kanal)stenose: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M48.02;Spinal(kanal)stenose: Zervikalbereich;0;1;0
M48.06;Spinal(kanal)stenose: Lumbalbereich;0;1;0
M48.07;Spinal(kanal)stenose: Lumbosakralbereich;0;1;0
M48.09;Spinal(kanal)stenose: Nicht näher bezeichnete Lokalisation;0;1;0
M50.0;Zervikaler Bandscheibenschaden mit Myelopathie;0;1;0
M50.1;Zervikaler Bandscheibenschaden mit Radikulopathie;0;1;0
M50.2;Sonstige zervikale Bandscheibenverlagerung;0;1;0
M50.3;Sonstige zervikale Bandscheibendegeneration;0;1;0
M50.8;Sonstige zervikale Bandscheibenschäden;0;1;0
M50.9;Zervikaler Bandscheibenschaden, nicht näher bezeichnet;0;1;0
M51.0;Lumbale und sonstige Bandscheibenschäden mit Myelopathie;0;1;0
M51.1;Lumbale und sonstige Bandscheibenschäden mit Radikulopathie;0;1;0
M51.2;Sonstige näher bezeichnete Bandscheibenverlagerung;0;1;0
M51.3;Sonstige näher bezeichnete Bandscheibendegeneration;0;1;0
M51.8;Sonstige näher bezeichnete Bandscheibenschäden;0;1;0
M51.9;Bandscheibenschaden, nicht näher bezeichnet;0;1;0
M53.0;Zervikozephales Syndrom;0;1;0
M53.1;Zervikobrachial-Syndrom;0;1;0
M53.3;Krankheiten der Sakrokokzygealregion, anderenorts nicht klassifiziert;0;1;0
M53.80;Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M53.82;Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Zervikalbereich;0;1;0
M53.86;Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Lumbalbereich;0;1;0
M53.89;Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Nicht näher bezeichnete Lokalisation;0;1;0
M53.96;Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Lumbalbereich;0;1;0
M53.99;Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M54.00;Pannikulitis in der Nacken- und Rückenregion: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M54.10;Radikulopathie: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M54.12;Radikulopathie: Zervikalbereich;0;1;0
M54.14;Radikulopathie: Thorakalbereich;0;1;0
M54.15;Radikulopathie: Thorakolumbalbereich;0;1;0
M54.16;Radikulopathie: Lumbalbereich;0;1;0
M54.17;Radikulopathie: Lumbosakralbereich;0;1;0
M54.19;Radikulopathie: Nicht näher bezeichnete Lokalisation;0;1;0
M54.2;Zervikalneuralgie;0;1;0
M54.3;Ischialgie;0;1;0
M54.4;Lumboischialgie;0;1;0
M54.5;Kreuzschmerz;0;1;0
M54.6;Schmerzen im Bereich der Brustwirbelsäule;0;1;0
M54.80;Sonstige Rückenschmerzen: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M54.82;Sonstige Rückenschmerzen: Zervikalbereich;0;1;0
M54.83;Sonstige Rückenschmerzen: Zervikothorakalbereich;0;1;0
M54.85;Sonstige Rückenschmerzen: Thorakolumbalbereich;0;1;0
M54.86;Sonstige Rückenschmerzen: Lumbalbereich;0;1;0
M54.87;Sonstige Rückenschmerzen: Lumbosakralbereich;0;1;0
M54.89;Sonstige Rückenschmerzen: Nicht näher bezeichnete Lokalisation;0;1;0
M54.90;Rückenschmerzen, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M54.92;Rückenschmerzen, nicht näher bezeichnet: Zervikalbereich;0;1;0
M54.95;Rückenschmerzen, nicht näher bezeichnet: Thorakolumbalbereich;0;1;0
M54.96;Rückenschmerzen, nicht näher bezeichnet: Lumbalbereich;0;1;0
M54.97;Rückenschmerzen, nicht näher bezeichnet: Lumbosakralbereich;0;1;0
M54.99;Rückenschmerzen, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M62.08;Muskeldiastase: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M62.30;Immobilitätssyndrom (paraplegisch): Mehrere Lokalisationen;0;1;0
M62.35;Immobilitätssyndrom (paraplegisch): Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M62.39;Immobilitätssyndrom (paraplegisch): Nicht näher bezeichnete Lokalisation;0;1;0
M62.50;Muskelschwund und -atrophie, anderenorts nicht klassifiziert: Mehrere Lokalisationen;0;1;0
M62.80;Sonstige näher bezeichnete Muskelkrankheiten: Mehrere Lokalisationen;0;1;0
M62.81;Sonstige näher bezeichnete Muskelkrankheiten: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M62.88;Sonstige näher bezeichnete Muskelkrankheiten: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M62.89;Sonstige näher bezeichnete Muskelkrankheiten: Nicht näher bezeichnete Lokalisation;0;1;0
M62.98;Muskelkrankheit, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M65.3;Schnellender Finger;0;1;0
M65.99;Synovitis und Tenosynovitis, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M70.2;Bursitis olecrani;0;1;0
M70.3;Sonstige Bursitis im Bereich des Ellenbogens;0;1;0
M70.4;Bursitis praepatellaris;0;1;0
M70.6;Bursitis trochanterica;0;1;0
M71.2;Synovialzyste im Bereich der Kniekehle [Baker-Zyste];0;1;0
M72.0;Fibromatose der Palmarfaszie [Dupuytren-Kontraktur];0;1;0
M72.2;Fibromatose der Plantarfaszie [Ledderhose-Kontraktur];0;1;0
M75.0;Adhäsive Entzündung der Schultergelenkkapsel;0;1;0
M75.1;Läsionen der Rotatorenmanschette;0;1;0
M75.3;Tendinitis calcarea im Schulterbereich;0;1;0
M75.4;Impingement-Syndrom der Schulter;0;1;0
M75.5;Bursitis im Schulterbereich;0;1;0
M75.8;Sonstige Schulterläsionen;0;1;0
M75.9;Schulterläsion, nicht näher bezeichnet;0;1;0
M76.6;Tendinitis der Achillessehne;0;1;0
M76.8;Sonstige Enthesopathien der unteren Extremität mit Ausnahme des Fußes;0;1;0
M77.0;Epicondylitis ulnaris humeri;0;1;0
M77.1;Epicondylitis radialis humeri;0;1;0
M77.3;Kalkaneussporn;0;1;0
M77.5;Sonstige Enthesopathie des Fußes;0;1;0
M77.8;Sonstige Enthesopathien, anderenorts nicht klassifiziert;0;1;0
M77.9;Enthesopathie, nicht näher bezeichnet;0;1;0
M79.00;Rheumatismus, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M79.09;Rheumatismus, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M79.10;Myalgie: Mehrere Lokalisationen;0;1;0
M79.11;Myalgie: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M79.18;Myalgie: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M79.19;Myalgie: Nicht näher bezeichnete Lokalisation;0;1;0
M79.29;Neuralgie und Neuritis, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M79.60;Schmerzen in den Extremitäten: Mehrere Lokalisationen;0;1;0
M79.61;Schmerzen in den Extremitäten: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M79.62;Schmerzen in den Extremitäten: Oberarm [Humerus, Ellenbogengelenk];0;1;0
M79.63;Schmerzen in den Extremitäten: Unterarm [Radius, Ulna, Handgelenk];0;1;0
M79.64;Schmerzen in den Extremitäten: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen];0;1;0
M79.65;Schmerzen in den Extremitäten: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M79.66;Schmerzen in den Extremitäten: Unterschenkel [Fibula, Tibia, Kniegelenk];0;1;0
M79.67;Schmerzen in den Extremitäten: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M79.69;Schmerzen in den Extremitäten: Nicht näher bezeichnete Lokalisation;0;1;0
M79.70;Fibromyalgie: Mehrere Lokalisationen;0;1;0
M79.84;Sonstige näher bezeichnete Krankheiten des Weichteilgewebes: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen];0;1;0
M79.89;Sonstige näher bezeichnete Krankheiten des Weichteilgewebes: Nicht näher bezeichnete Lokalisation;0;1;0
M80.00;Postmenopausale Osteoporose mit pathologischer Fraktur: Mehrere Lokalisationen;0;1;0
M80.08;Postmenopausale Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M80.58;Idiopathische Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M80.80;Sonstige Osteoporose mit pathologischer Fraktur: Mehrere Lokalisationen;0;1;0
M80.88;Sonstige Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M80.98;Nicht näher bezeichnete Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M80.99;Nicht näher bezeichnete Osteoporose mit pathologischer Fraktur: Nicht näher bezeichnete Lokalisation;0;1;0
M81.00;Postmenopausale Osteoporose: Mehrere Lokalisationen;0;1;0
M81.08;Postmenopausale Osteoporose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M81.09;Postmenopausale Osteoporose: Nicht näher bezeichnete Lokalisation;0;1;0
M81.40;Arzneimittelinduzierte Osteoporose: Mehrere Lokalisationen;0;1;0
M81.49;Arzneimittelinduzierte Osteoporose: Nicht näher bezeichnete Lokalisation;0;1;0
M81.50;Idiopathische Osteoporose: Mehrere Lokalisationen;0;1;0
M81.58;Idiopathische Osteoporose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M81.59;Idiopathische Osteoporose: Nicht näher bezeichnete Lokalisation;0;1;0
M81.80;Sonstige Osteoporose: Mehrere Lokalisationen;0;1;0
M81.85;Sonstige Osteoporose: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M81.88;Sonstige Osteoporose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M81.89;Sonstige Osteoporose: Nicht näher bezeichnete Lokalisation;0;1;0
M81.90;Osteoporose, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M81.98;Osteoporose, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M81.99;Osteoporose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M85.99;Veränderung der Knochendichte und -struktur, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M87.85;Sonstige Knochennekrose: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M89.07;Neurodystrophie [Algodystrophie]: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M89.09;Neurodystrophie [Algodystrophie]: Nicht näher bezeichnete Lokalisation;0;1;0
M93.9;Osteochondropathie, nicht näher bezeichnet;0;1;0
M94.26;Chondromalazie: Unterschenkel [Fibula, Tibia, Kniegelenk];0;1;0
M96.1;Postlaminektomie-Syndrom, anderenorts nicht klassifiziert;0;1;0
M99.81;Sonstige biomechanische Funktionsstörungen: Zervikalbereich [zervikothorakal];0;1;0
M99.82;Sonstige biomechanische Funktionsstörungen: Thorakalbereich [thorakolumbal];0;1;0
M99.84;Sonstige biomechanische Funktionsstörungen: Sakralbereich [sakrokokzygeal, sakroiliakal];0;1;0
N08.3;Glomeruläre Krankheiten bei Diabetes mellitus;0;1;0
N10;Akute tubulointerstitielle Nephritis;0;1;0
N13.3;Sonstige und nicht näher bezeichnete Hydronephrose;0;1;0
N13.5;Abknickung und Striktur des Ureters ohne Hydronephrose;0;1;0
N17.8;Sonstiges akutes Nierenversagen;0;1;0
N17.9;Akutes Nierenversagen, nicht näher bezeichnet;0;1;0
N18.1;Chronische Nierenkrankheit, Stadium 1;0;1;0
N18.2;Chronische Nierenkrankheit, Stadium 2;0;1;0
N18.3;Chronische Nierenkrankheit, Stadium 3;0;1;0
N18.4;Chronische Nierenkrankheit, Stadium 4;0;1;0
N18.5;Chronische Nierenkrankheit, Stadium 5;0;1;0
N18.89;Sonstige chronische Nierenkrankheit, Stadium nicht näher bezeichnet;0;1;0
N18.9;Chronische Nierenkrankheit, nicht näher bezeichnet;0;1;0
N19;Nicht näher bezeichnete Niereninsuffizienz;0;1;0
N20.0;Nierenstein;0;1;0
N25.8;Sonstige Krankheiten infolge Schädigung der tubulären Nierenfunktion;0;1;0
N26;Schrumpfniere, nicht näher bezeichnet;0;1;0
N28.1;Zyste der Niere, erworben;0;1;0
N28.8;Sonstige näher bezeichnete Krankheiten der Niere und des Ureters;0;1;0
N28.9;Krankheit der Niere und des Ureters, nicht näher bezeichnet;0;1;0
N30.0;Akute Zystitis;0;1;0
N30.2;Sonstige chronische Zystitis;0;1;0
N30.8;Sonstige Zystitis;0;1;0
N30.9;Zystitis, nicht näher bezeichnet;0;1;0
N31.2;Schlaffe neurogene Harnblase, anderenorts nicht klassifiziert;0;1;0
N31.88;Sonstige neuromuskuläre Dysfunktion der Harnblase;0;1;0
N31.9;Neuromuskuläre Dysfunktion der Harnblase, nicht näher bezeichnet;0;1;0
N32.0;Blasenhalsobstruktion;0;1;0
N32.2;Harnblasenfistel, anderenorts nicht klassifiziert;0;1;0
N32.8;Sonstige näher bezeichnete Krankheiten der Harnblase;0;1;0
N35.8;Sonstige Harnröhrenstriktur;0;1;0
N35.9;Harnröhrenstriktur, nicht näher bezeichnet;0;1;0
N36.8;Sonstige näher bezeichnete Krankheiten der Harnröhre;0;1;0
N39.0;Harnwegsinfektion, Lokalisation nicht näher bezeichnet;0;1;0
N39.3;Belastungsinkontinenz [Stressinkontinenz];0;1;0
N39.40;Reflexinkontinenz;0;1;0
N39.41;Überlaufinkontinenz;0;1;0
N39.42;Dranginkontinenz;0;1;0
N39.43;Extraurethrale Harninkontinenz;0;1;0
N39.48;Sonstige näher bezeichnete Harninkontinenz;0;1;0
N39.9;Krankheit des Harnsystems, nicht näher bezeichnet;0;1;0
N40;Prostatahyperplasie;0;1;0
N42.8;Sonstige näher bezeichnete Krankheiten der Prostata;0;1;0
N43.3;Hydrozele, nicht näher bezeichnet;0;1;0
N45.9;Orchitis, Epididymitis und Epididymoorchitis ohne Abszess;0;1;0
N47;Vorhauthypertrophie, Phimose und Paraphimose;0;1;0
N48.1;Balanoposthitis;0;1;0
N48.4;Impotenz organischen Ursprungs;0;1;0
N48.8;Sonstige näher bezeichnete Krankheiten des Penis;0;1;0
N50.8;Sonstige näher bezeichnete Krankheiten der männlichen Genitalorgane;0;1;0
N60.0;Solitärzyste der Mamma;0;1;0
N60.1;Diffuse zystische Mastopathie;0;1;0
