IC_Code;IC_Text;IC_CodeF;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
A539;Syphilis, nicht näher bezeichnet;A53.9;1;0;0
A540;Gonokokkeninfektion des unteren Urogenitaltraktes ohne periurethralen Abszess oder Abszess der Glandulae urethrales;A54.0;1;0;0
A542;Pelviperitonitis durch Gonokokken und Gonokokkeninfektionen sonstiger Urogenitalorgane;A54.2;1;0;0
A560;Chlamydieninfektion des unteren Urogenitaltraktes;A56.0;1;1;0
A561;Chlamydieninfektion des Pelviperitoneums und sonstiger Urogenitalorgane;A56.1;1;1;0
A562;Chlamydieninfektion des Urogenitaltraktes, nicht näher bezeichnet;A56.2;0;1;0
A600;Infektion der Genitalorgane und des Urogenitaltraktes durch Herpesviren;A60.0;1;1;0
A601;Infektion der Perianalhaut und des Rektums durch Herpesviren;A60.1;0;1;0
A630;Anogenitale (venerische) Warzen;A63.0;0;1;0
A691;Sonstige Fusospirochätosen;A69.1;1;0;0
A692;Lyme-Krankheit;A69.2;1;1;0
A698;Sonstige näher bezeichnete Spirochäteninfektionen;A69.8;1;0;0
A748;Sonstige Chlamydienkrankheiten;A74.8;1;1;0
A749;Chlamydieninfektion, nicht näher bezeichnet;A74.9;0;1;0
A78;Q-Fieber;A78;1;0;0
A799;Rickettsiose, nicht näher bezeichnet;A79.9;1;0;0
A810;Creutzfeldt-Jakob-Krankheit;A81.0;1;1;0
A812;Progressive multifokale Leukenzephalopathie;A81.2;1;1;0
A841;Mitteleuropäische Enzephalitis, durch Zecken übertragen;A84.1;1;1;0
A850;Enzephalitis durch Enteroviren;A85.0;1;0;0
A858;Sonstige näher bezeichnete Virusenzephalitis;A85.8;1;1;0
A86;Virusenzephalitis, nicht näher bezeichnet;A86;1;1;0
A870;Meningitis durch Enteroviren;A87.0;1;1;0
A872;Lymphozytäre Choriomeningitis;A87.2;1;0;0
A878;Sonstige Virusmeningitis;A87.8;1;1;0
A879;Virusmeningitis, nicht näher bezeichnet;A87.9;1;1;0
A880;Fieber und Exanthem durch Enteroviren [Boston-Exanthem];A88.0;1;0;0
A90;Dengue-Fieber [Klassische Dengue];A90;1;1;0
A91;Hämorrhagisches Dengue-Fieber;A91;1;0;0
A985;Hämorrhagisches Fieber mit renalem Syndrom;A98.5;1;1;0
B000;Ekzema herpeticatum Kaposi;B00.0;1;1;0
B001;Dermatitis vesicularis durch Herpesviren;B00.1;1;1;0
B002;Gingivostomatitis herpetica und Pharyngotonsillitis herpetica;B00.2;1;1;0
B003;Meningitis durch Herpesviren;B00.3;1;0;0
B004;Enzephalitis durch Herpesviren;B00.4;1;1;0
B005;Augenkrankheit durch Herpesviren;B00.5;1;1;0
B007;Disseminierte Herpesvirus-Krankheit;B00.7;1;0;0
B008;Sonstige Infektionsformen durch Herpesviren;B00.8;1;1;0
B009;Infektion durch Herpesviren, nicht näher bezeichnet;B00.9;1;1;0
B010;Varizellen-Meningitis;B01.0;1;0;0
B011;Varizellen-Enzephalitis;B01.1;1;0;0
B012;Varizellen-Pneumonie;B01.2;1;0;0
B018;Varizellen mit sonstigen Komplikationen;B01.8;1;0;0
B019;Varizellen ohne Komplikation;B01.9;1;1;0
B020;Zoster-Enzephalitis;B02.0;1;1;0
B021;Zoster-Meningitis;B02.1;1;1;0
B022;Zoster mit Beteiligung anderer Abschnitte des Nervensystems;B02.2;1;1;0
B023;Zoster ophthalmicus;B02.3;1;1;0
B027;Zoster generalisatus;B02.7;1;1;0
B028;Zoster mit sonstigen Komplikationen;B02.8;1;1;0
B029;Zoster ohne Komplikation;B02.9;1;1;0
B052;Masern, kompliziert durch Pneumonie;B05.2;1;1;0
B058;Masern mit sonstigen Komplikationen;B05.8;1;1;0
B059;Masern ohne Komplikation;B05.9;1;1;0
B07;Viruswarzen;B07;1;1;0
B080;Sonstige Infektionen durch Orthopoxviren;B08.0;1;0;0
B081;Molluscum contagiosum;B08.1;1;1;0
B082;Exanthema subitum [Sechste Krankheit];B08.2;1;1;0
B083;Erythema infectiosum [Fünfte Krankheit];B08.3;1;0;0
B084;Vesikuläre Stomatitis mit Exanthem durch Enteroviren;B08.4;1;1;0
B085;Vesikuläre Pharyngitis durch Enteroviren;B08.5;1;1;0
B088;Sonstige näher bezeichnete Virusinfektionen, die durch Haut- und Schleimhautläsionen gekennzeichnet sind;B08.8;1;1;0
B09;Nicht näher bezeichnete Virusinfektion, die durch Haut- und Schleimhautläsionen gekennzeichnet ist;B09;1;1;0
B159;Virushepatitis A ohne Coma hepaticum;B15.9;1;1;0
B169;Akute Virushepatitis B ohne Delta-Virus und ohne Coma hepaticum;B16.9;1;1;0
B171;Akute Virushepatitis C;B17.1;1;1;0
B172;Akute Virushepatitis E;B17.2;1;1;0
B178;Sonstige näher bezeichnete akute Virushepatitis;B17.8;1;1;0
B179;Akute Virushepatitis, nicht näher bezeichnet;B17.9;1;1;0
B180;Chronische Virushepatitis B mit Delta-Virus;B18.0;0;1;0
B181;Chronische Virushepatitis B ohne Delta-Virus;B18.1;1;1;0
B182;Chronische Virushepatitis C;B18.2;1;1;0
B199;Nicht näher bezeichnete Virushepatitis ohne hepatisches Koma;B19.9;1;0;0
B20;Infektiöse und parasitäre Krankheiten infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];B20;1;1;0
B21;Bösartige Neubildungen infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];B21;1;1;0
B22;Sonstige näher bezeichnete Krankheiten infolge HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];B22;1;1;0
B230;Akutes HIV-Infektionssyndrom;B23.0;0;1;0
B238;Sonstige näher bezeichnete Krankheitszustände infolge HIV-Krankheit;B23.8;1;1;0
B24;Nicht näher bezeichnete HIV-Krankheit [Humane Immundefizienz-Viruskrankheit];B24;1;1;0
B250;Pneumonie durch Zytomegalieviren;B25.0;1;1;0
B251;Hepatitis durch Zytomegalieviren;B25.1;1;1;0
B2580;Infektion des Verdauungstraktes durch Zytomegalieviren;B25.80;1;1;0
B2588;Sonstige Zytomegalie;B25.88;1;1;0
B259;Zytomegalie, nicht näher bezeichnet;B25.9;1;1;0
B260;Mumps-Orchitis;B26.0;1;0;0
B269;Mumps ohne Komplikation;B26.9;1;0;0
B270;Mononukleose durch Gamma-Herpesviren;B27.0;1;1;0
B271;Mononukleose durch Zytomegalieviren;B27.1;1;0;0
B278;Sonstige infektiöse Mononukleose;B27.8;1;1;0
B279;Infektiöse Mononukleose, nicht näher bezeichnet;B27.9;1;1;0
B300;Keratokonjunktivitis durch Adenoviren;B30.0;1;0;0
B330;Pleurodynia epidemica;B33.0;1;0;0
B332;Karditis durch Viren;B33.2;1;1;0
B338;Sonstige näher bezeichnete Viruskrankheiten;B33.8;1;1;0
B340;Infektion durch Adenoviren nicht näher bezeichneter Lokalisation;B34.0;1;1;0
B341;Infektion durch Enteroviren nicht näher bezeichneter Lokalisation;B34.1;1;1;0
B343;Infektion durch Parvoviren nicht näher bezeichneter Lokalisation;B34.3;1;1;0
B344;Infektion durch Papovaviren nicht näher bezeichneter Lokalisation;B34.4;1;1;0
B348;Sonstige Virusinfektionen nicht näher bezeichneter Lokalisation;B34.8;1;1;0
B349;Virusinfektion, nicht näher bezeichnet;B34.9;1;1;0
B350;Tinea barbae und Tinea capitis;B35.0;1;1;0
B351;Tinea unguium;B35.1;0;1;0
B352;Tinea manuum;B35.2;0;1;0
B353;Tinea pedis;B35.3;1;1;0
B354;Tinea corporis;B35.4;1;1;0
B356;Tinea cruris;B35.6;0;1;0
B358;Sonstige Dermatophytosen;B35.8;0;1;0
B359;Dermatophytose, nicht näher bezeichnet;B35.9;1;1;0
B360;Pityriasis versicolor;B36.0;1;1;0
B368;Sonstige näher bezeichnete oberflächliche Mykosen;B36.8;1;1;0
B369;Oberflächliche Mykose, nicht näher bezeichnet;B36.9;1;1;0
B370;Candida-Stomatitis;B37.0;1;1;0
B371;Kandidose der Lunge;B37.1;1;1;0
B372;Kandidose der Haut und der Nägel;B37.2;1;1;0
B373;Kandidose der Vulva und der Vagina;B37.3;1;1;0
B374;Kandidose an sonstigen Lokalisationen des Urogenitalsystems;B37.4;1;1;0
B377;Candida-Sepsis;B37.7;1;1;0
B3781;Candida-Ösophagitis;B37.81;1;1;0
B3788;Kandidose an sonstigen Lokalisationen;B37.88;1;1;0
B379;Kandidose, nicht näher bezeichnet;B37.9;1;1;0
B440;Invasive Aspergillose der Lunge;B44.0;1;1;0
B441;Sonstige Aspergillose der Lunge;B44.1;1;1;0
B448;Sonstige Formen der Aspergillose;B44.8;1;1;0
B449;Aspergillose, nicht näher bezeichnet;B44.9;1;1;0
B451;Kryptokokkose des Gehirns;B45.1;1;0;0
B487;Mykosen durch opportunistisch-pathogene Pilze;B48.7;0;1;0
B488;Sonstige näher bezeichnete Mykosen;B48.8;0;1;0
B49;Nicht näher bezeichnete Mykose;B49;1;1;0
B500;Malaria tropica mit zerebralen Komplikationen;B50.0;1;0;0
B508;Sonstige schwere Formen oder Komplikationen der Malaria tropica;B50.8;1;1;0
B509;Malaria tropica, nicht näher bezeichnet;B50.9;1;1;0
B519;Malaria tertiana ohne Komplikation;B51.9;1;1;0
B54;Malaria, nicht näher bezeichnet;B54;1;1;0
B551;Kutane Leishmaniose;B55.1;1;0;0
B580;Augenerkrankung durch Toxoplasmen;B58.0;1;1;0
B582;Meningoenzephalitis durch Toxoplasmen;B58.2;1;1;0
B589;Toxoplasmose, nicht näher bezeichnet;B58.9;1;1;0
B59;Pneumozystose;B59;1;1;0
B601;Akanthamöbiasis;B60.1;1;1;0
B653;Zerkariendermatitis;B65.3;1;0;0
B670;Echinococcus-granulosus-Infektion [zystische Echinokokkose] der Leber;B67.0;1;1;0
B675;Echinococcus-multilocularis-Infektion [alveoläre Echinokokkose] der Leber;B67.5;1;1;0
B779;Askaridose, nicht näher bezeichnet;B77.9;1;0;0
B80;Enterobiasis;B80;1;1;0
B839;Helminthose, nicht näher bezeichnet;B83.9;1;0;0
B850;Pedikulose durch Pediculus humanus capitis;B85.0;0;1;0
B86;Skabies;B86;1;1;0
B880;Sonstige Akarinose [Milbenbefall];B88.0;0;1;0
B909;Folgezustände einer Tuberkulose der Atmungsorgane und einer nicht näher bezeichneten Tuberkulose;B90.9;0;1;0
B91;Folgezustände der Poliomyelitis;B91;0;1;0
B941;Folgezustände der Virusenzephalitis;B94.1;0;1;0
B948;Folgezustände sonstiger näher bezeichneter infektiöser und parasitärer Krankheiten;B94.8;0;1;0
B950;Streptokokken, Gruppe A, als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.0;0;1;0
B951;Streptokokken, Gruppe B, als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.1;0;1;0
B952;Streptokokken, Gruppe D, als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.2;0;1;0
B953;Streptococcus pneumoniae als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.3;0;1;0
B9541;Streptokokken, Gruppe C, als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.41;0;1;0
B9542;Streptokokken, Gruppe G, als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.42;0;1;0
B9548;Sonstige näher bezeichnete Streptokokken als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.48;0;1;0
B955;Nicht näher bezeichnete Streptokokken als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.5;0;1;0
B956;Staphylococcus aureus als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.6;0;1;0
B957;Sonstige Staphylokokken als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.7;0;1;0
B958;Nicht näher bezeichnete Staphylokokken als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.8;0;1;0
B9590;Sonstige näher bezeichnete grampositive aerobe Erreger als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.90;0;1;0
B9591;Sonstige näher bezeichnete grampositive anaerobe, nicht sporenbildende Erreger als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B95.91;0;1;0
B960;Mykoplasmen und Ureaplasmen als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.0;0;1;0
B962;Escherichia coli [E. coli] und andere Enterobakteriazeen als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.2;0;1;0
B963;Haemophilus und Moraxella als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.3;0;1;0
B965;Pseudomonas und andere Nonfermenter als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.5;0;1;0
B966;Bacteroides fragilis [B. fragilis] und andere gramnegative Anaerobier als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.6;0;1;0
B967;Clostridium perfringens [C. perfringens] und andere grampositive, sporenbildende Anaerobier als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.7;0;1;0
B968;Sonstige näher bezeichnete Bakterien als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.8;0;1;0
B970;Adenoviren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B97.0;0;1;0
B971;Enteroviren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B97.1;0;1;0
B972;Koronaviren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B97.2;0;1;0
B974;Respiratory-Syncytial-Viren [RS-Viren] als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B97.4;0;1;0
B975;Reoviren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B97.5;0;1;0
B976;Parvoviren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B97.6;0;1;0
B977;Papillomaviren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B97.7;0;1;0
B978;Sonstige Viren als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B97.8;0;1;0
B980;Helicobacter pylori [H. pylori] als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B98.0;0;1;0
B99;Sonstige und nicht näher bezeichnete Infektionskrankheiten;B99;1;1;0
C000;Bösartige Neubildung: Äußere Oberlippe;C00.0;1;1;0
C001;Bösartige Neubildung: Äußere Unterlippe;C00.1;1;1;0
C004;Bösartige Neubildung: Unterlippe, Innenseite;C00.4;1;1;0
C008;Bösartige Neubildung: Lippe, mehrere Teilbereiche überlappend;C00.8;1;1;0
C01;Bösartige Neubildung des Zungengrundes;C01;1;1;0
C020;Bösartige Neubildung: Zungenrücken;C02.0;1;1;0
C021;Bösartige Neubildung: Zungenrand;C02.1;1;1;0
C022;Bösartige Neubildung: Zungenunterfläche;C02.2;1;1;0
C024;Bösartige Neubildung: Zungentonsille;C02.4;1;1;0
C028;Bösartige Neubildung: Zunge, mehrere Teilbereiche überlappend;C02.8;1;1;0
C029;Bösartige Neubildung: Zunge, nicht näher bezeichnet;C02.9;1;1;0
C030;Bösartige Neubildung: Oberkieferzahnfleisch;C03.0;1;1;0
C031;Bösartige Neubildung: Unterkieferzahnfleisch;C03.1;1;1;0
C040;Bösartige Neubildung: Vorderer Teil des Mundbodens;C04.0;1;1;0
C041;Bösartige Neubildung: Seitlicher Teil des Mundbodens;C04.1;1;1;0
C048;Bösartige Neubildung: Mundboden, mehrere Teilbereiche überlappend;C04.8;1;1;0
C049;Bösartige Neubildung: Mundboden, nicht näher bezeichnet;C04.9;1;1;0
C050;Bösartige Neubildung: Harter Gaumen;C05.0;1;1;0
C051;Bösartige Neubildung: Weicher Gaumen;C05.1;1;1;0
C052;Bösartige Neubildung: Uvula;C05.2;1;1;0
C058;Bösartige Neubildung: Gaumen, mehrere Teilbereiche überlappend;C05.8;1;1;0
C059;Bösartige Neubildung: Gaumen, nicht näher bezeichnet;C05.9;1;1;0
C060;Bösartige Neubildung: Wangenschleimhaut;C06.0;1;1;0
C061;Bösartige Neubildung: Vestibulum oris;C06.1;1;0;0
C062;Bösartige Neubildung: Retromolarregion;C06.2;1;0;0
C068;Bösartige Neubildung: Sonstige und nicht näher bezeichnete Teile des Mundes, mehrere Teilbereiche überlappend;C06.8;1;1;0
C069;Bösartige Neubildung: Mund, nicht näher bezeichnet;C06.9;1;1;0
C07;Bösartige Neubildung der Parotis;C07;1;1;0
C080;Bösartige Neubildung: Glandula submandibularis;C08.0;1;1;0
C090;Bösartige Neubildung: Fossa tonsillaris;C09.0;1;1;0
C091;Bösartige Neubildung: Gaumenbogen (vorderer) (hinterer);C09.1;1;1;0
C098;Bösartige Neubildung: Tonsille, mehrere Teilbereiche überlappend;C09.8;1;1;0
C099;Bösartige Neubildung: Tonsille, nicht näher bezeichnet;C09.9;1;1;0
C100;Bösartige Neubildung: Vallecula epiglottica;C10.0;1;1;0
C101;Bösartige Neubildung: Vorderfläche der Epiglottis;C10.1;1;0;0
C102;Bösartige Neubildung: Seitenwand des Oropharynx;C10.2;1;1;0
C103;Bösartige Neubildung: Hinterwand des Oropharynx;C10.3;1;1;0
C108;Bösartige Neubildung: Oropharynx, mehrere Teilbereiche überlappend;C10.8;1;1;0
C109;Bösartige Neubildung: Oropharynx, nicht näher bezeichnet;C10.9;1;1;0
C110;Bösartige Neubildung: Obere Wand des Nasopharynx;C11.0;1;0;0
C111;Bösartige Neubildung: Hinterwand des Nasopharynx;C11.1;1;1;0
C112;Bösartige Neubildung: Seitenwand des Nasopharynx;C11.2;1;0;0
C118;Bösartige Neubildung: Nasopharynx, mehrere Teilbereiche überlappend;C11.8;1;1;0
C119;Bösartige Neubildung: Nasopharynx, nicht näher bezeichnet;C11.9;1;1;0
C12;Bösartige Neubildung des Recessus piriformis;C12;1;1;0
C131;Bösartige Neubildung: Aryepiglottische Falte, hypopharyngeale Seite;C13.1;1;1;0
C132;Bösartige Neubildung: Hinterwand des Hypopharynx;C13.2;1;1;0
C138;Bösartige Neubildung: Hypopharynx, mehrere Teilbereiche überlappend;C13.8;1;1;0
C139;Bösartige Neubildung: Hypopharynx, nicht näher bezeichnet;C13.9;1;1;0
C140;Bösartige Neubildung: Pharynx, nicht näher bezeichnet;C14.0;1;1;0
C148;Bösartige Neubildung: Lippe, Mundhöhle und Pharynx, mehrere Teilbereiche überlappend;C14.8;1;1;0
C150;Bösartige Neubildung: Zervikaler Ösophagus;C15.0;1;1;0
C151;Bösartige Neubildung: Thorakaler Ösophagus;C15.1;1;1;0
C152;Bösartige Neubildung: Abdominaler Ösophagus;C15.2;1;1;0
C153;Bösartige Neubildung: Ösophagus, oberes Drittel;C15.3;1;1;0
C154;Bösartige Neubildung: Ösophagus, mittleres Drittel;C15.4;1;1;0
C155;Bösartige Neubildung: Ösophagus, unteres Drittel;C15.5;1;1;0
C158;Bösartige Neubildung: Ösophagus, mehrere Teilbereiche überlappend;C15.8;1;1;0
C159;Bösartige Neubildung: Ösophagus, nicht näher bezeichnet;C15.9;1;1;0
C160;Bösartige Neubildung: Kardia;C16.0;1;1;0
C161;Bösartige Neubildung: Fundus ventriculi;C16.1;1;1;0
C162;Bösartige Neubildung: Corpus ventriculi;C16.2;1;1;0
C163;Bösartige Neubildung: Antrum pyloricum;C16.3;1;1;0
C164;Bösartige Neubildung: Pylorus;C16.4;1;1;0
C165;Bösartige Neubildung: Kleine Kurvatur des Magens, nicht näher bezeichnet;C16.5;1;1;0
C166;Bösartige Neubildung: Große Kurvatur des Magens, nicht näher bezeichnet;C16.6;1;1;0
C168;Bösartige Neubildung: Magen, mehrere Teilbereiche überlappend;C16.8;1;1;0
C169;Bösartige Neubildung: Magen, nicht näher bezeichnet;C16.9;1;1;0
C170;Bösartige Neubildung: Duodenum;C17.0;1;1;0
C171;Bösartige Neubildung: Jejunum;C17.1;1;1;0
C172;Bösartige Neubildung: Ileum;C17.2;1;1;0
C178;Bösartige Neubildung: Dünndarm, mehrere Teilbereiche überlappend;C17.8;1;1;0
C179;Bösartige Neubildung: Dünndarm, nicht näher bezeichnet;C17.9;1;1;0
C180;Bösartige Neubildung: Zäkum;C18.0;1;1;0
C181;Bösartige Neubildung: Appendix vermiformis;C18.1;1;1;0
C182;Bösartige Neubildung: Colon ascendens;C18.2;1;1;0
C183;Bösartige Neubildung: Flexura coli dextra [hepatica];C18.3;1;1;0
C184;Bösartige Neubildung: Colon transversum;C18.4;1;1;0
C185;Bösartige Neubildung: Flexura coli sinistra [lienalis];C18.5;1;1;0
C186;Bösartige Neubildung: Colon descendens;C18.6;1;1;0
C187;Bösartige Neubildung: Colon sigmoideum;C18.7;1;1;0
C188;Bösartige Neubildung: Kolon, mehrere Teilbereiche überlappend;C18.8;1;1;0
C189;Bösartige Neubildung: Kolon, nicht näher bezeichnet;C18.9;1;1;0
C19;Bösartige Neubildung am Rektosigmoid, Übergang;C19;1;1;0
C20;Bösartige Neubildung des Rektums;C20;1;1;0
C210;Bösartige Neubildung: Anus, nicht näher bezeichnet;C21.0;1;1;0
C211;Bösartige Neubildung: Analkanal;C21.1;1;1;0
C218;Bösartige Neubildung: Rektum, Anus und Analkanal, mehrere Teilbereiche überlappend;C21.8;1;1;0
C220;Leberzellkarzinom;C22.0;1;1;0
C221;Intrahepatisches Gallengangskarzinom;C22.1;1;1;0
C222;Hepatoblastom;C22.2;1;1;0
C224;Sonstige Sarkome der Leber;C22.4;1;0;0
C227;Sonstige näher bezeichnete Karzinome der Leber;C22.7;1;0;0
C229;Bösartige Neubildung: Leber, nicht näher bezeichnet;C22.9;1;0;0
C23;Bösartige Neubildung der Gallenblase;C23;1;1;0
C240;Bösartige Neubildung: Extrahepatischer Gallengang;C24.0;1;1;0
C241;Bösartige Neubildung: Ampulla hepatopancreatica [Ampulla Vateri];C24.1;1;1;0
C248;Bösartige Neubildung: Gallenwege, mehrere Teilbereiche überlappend;C24.8;1;1;0
C249;Bösartige Neubildung: Gallenwege, nicht näher bezeichnet;C24.9;1;0;0
C250;Bösartige Neubildung: Pankreaskopf;C25.0;1;1;0
C251;Bösartige Neubildung: Pankreaskörper;C25.1;1;1;0
C252;Bösartige Neubildung: Pankreasschwanz;C25.2;1;1;0
C253;Bösartige Neubildung: Ductus pancreaticus;C25.3;1;0;0
C254;Bösartige Neubildung: Endokriner Drüsenanteil des Pankreas;C25.4;1;1;0
C257;Bösartige Neubildung: Sonstige Teile des Pankreas;C25.7;1;1;0
C258;Bösartige Neubildung: Pankreas, mehrere Teilbereiche überlappend;C25.8;1;1;0
C259;Bösartige Neubildung: Pankreas, nicht näher bezeichnet;C25.9;1;1;0
C260;Bösartige Neubildung: Intestinaltrakt, Teil nicht näher bezeichnet;C26.0;1;0;0
C268;Bösartige Neubildung: Verdauungssystem, mehrere Teilbereiche überlappend;C26.8;1;0;0
C269;Bösartige Neubildung: Ungenau bezeichnete Lokalisationen des Verdauungssystems;C26.9;1;1;0
C300;Bösartige Neubildung: Nasenhöhle;C30.0;1;1;0
C301;Bösartige Neubildung: Mittelohr;C30.1;1;0;0
C310;Bösartige Neubildung: Sinus maxillaris [Kieferhöhle];C31.0;1;1;0
C311;Bösartige Neubildung: Sinus ethmoidalis [Siebbeinzellen];C31.1;1;1;0
C313;Bösartige Neubildung: Sinus sphenoidalis [Keilbeinhöhle];C31.3;1;0;0
C318;Bösartige Neubildung: Nasennebenhöhlen, mehrere Teilbereiche überlappend;C31.8;1;1;0
C319;Bösartige Neubildung: Nasennebenhöhle, nicht näher bezeichnet;C31.9;1;1;0
C320;Bösartige Neubildung: Glottis;C32.0;1;1;0
C321;Bösartige Neubildung: Supraglottis;C32.1;1;1;0
C322;Bösartige Neubildung: Subglottis;C32.2;1;1;0
C323;Bösartige Neubildung: Larynxknorpel;C32.3;1;1;0
C328;Bösartige Neubildung: Larynx, mehrere Teilbereiche überlappend;C32.8;1;1;0
C329;Bösartige Neubildung: Larynx, nicht näher bezeichnet;C32.9;1;1;0
C33;Bösartige Neubildung der Trachea;C33;1;1;0
C340;Bösartige Neubildung: Hauptbronchus;C34.0;1;1;0
C341;Bösartige Neubildung: Oberlappen (-Bronchus);C34.1;1;1;0
C342;Bösartige Neubildung: Mittellappen (-Bronchus);C34.2;1;1;0
C343;Bösartige Neubildung: Unterlappen (-Bronchus);C34.3;1;1;0
C348;Bösartige Neubildung: Bronchus und Lunge, mehrere Teilbereiche überlappend;C34.8;1;1;0
C349;Bösartige Neubildung: Bronchus oder Lunge, nicht näher bezeichnet;C34.9;1;1;0
C37;Bösartige Neubildung des Thymus;C37;1;1;0
C380;Bösartige Neubildung: Herz;C38.0;1;0;0
C381;Bösartige Neubildung: Vorderes Mediastinum;C38.1;1;0;0
C383;Bösartige Neubildung: Mediastinum, Teil nicht näher bezeichnet;C38.3;1;1;0
C384;Bösartige Neubildung: Pleura;C38.4;1;1;0
C400;Bösartige Neubildung des Knochens und des Gelenkknorpels: Skapula und lange Knochen der oberen Extremität;C40.0;1;1;0
C401;Bösartige Neubildung des Knochens und des Gelenkknorpels: Kurze Knochen der oberen Extremität;C40.1;1;0;0
C402;Bösartige Neubildung des Knochens und des Gelenkknorpels: Lange Knochen der unteren Extremität;C40.2;1;1;0
C403;Bösartige Neubildung des Knochens und des Gelenkknorpels: Kurze Knochen der unteren Extremität;C40.3;1;0;0
C409;Bösartige Neubildung: Knochen und Gelenkknorpel einer Extremität, nicht näher bezeichnet;C40.9;1;1;0
C4101;Bösartige Neubildung des Knochens und des Gelenkknorpels: Kraniofazial;C41.01;1;1;0
C4102;Bösartige Neubildung des Knochens und des Gelenkknorpels: Maxillofazial;C41.02;1;1;0
C411;Bösartige Neubildung des Knochens und des Gelenkknorpels: Unterkieferknochen;C41.1;1;1;0
C412;Bösartige Neubildung des Knochens und des Gelenkknorpels: Wirbelsäule;C41.2;1;1;0
C4130;Bösartige Neubildung des Knochens und des Gelenkknorpels: Rippen;C41.30;1;1;0
C4131;Bösartige Neubildung des Knochens und des Gelenkknorpels: Sternum;C41.31;1;0;0
C4132;Bösartige Neubildung des Knochens und des Gelenkknorpels: Klavikula;C41.32;1;0;0
C414;Bösartige Neubildung des Knochens und des Gelenkknorpels: Beckenknochen;C41.4;1;1;0
C418;Bösartige Neubildung: Knochen und Gelenkknorpel, mehrere Teilbereiche überlappend;C41.8;1;0;0
C419;Bösartige Neubildung: Knochen und Gelenkknorpel, nicht näher bezeichnet;C41.9;1;1;0
C430;Bösartiges Melanom der Lippe;C43.0;1;0;0
C431;Bösartiges Melanom des Augenlides, einschließlich Kanthus;C43.1;1;1;0
C432;Bösartiges Melanom des Ohres und des äußeren Gehörganges;C43.2;1;1;0
C433;Bösartiges Melanom sonstiger und nicht näher bezeichneter Teile des Gesichtes;C43.3;1;1;0
C434;Bösartiges Melanom der behaarten Kopfhaut und des Halses;C43.4;1;1;0
C435;Bösartiges Melanom des Rumpfes;C43.5;1;1;0
C436;Bösartiges Melanom der oberen Extremität, einschließlich Schulter;C43.6;1;1;0
C437;Bösartiges Melanom der unteren Extremität, einschließlich Hüfte;C43.7;1;1;0
C438;Bösartiges Melanom der Haut, mehrere Teilbereiche überlappend;C43.8;1;1;0
C439;Bösartiges Melanom der Haut, nicht näher bezeichnet;C43.9;1;1;0
C440;Sonstige bösartige Neubildungen: Lippenhaut;C44.0;1;1;0
C441;Sonstige bösartige Neubildungen: Haut des Augenlides, einschließlich Kanthus;C44.1;1;1;0
C442;Sonstige bösartige Neubildungen: Haut des Ohres und des äußeren Gehörganges;C44.2;1;1;0
C443;Sonstige bösartige Neubildungen: Haut sonstiger und nicht näher bezeichneter Teile des Gesichtes;C44.3;1;1;0
C444;Sonstige bösartige Neubildungen: Behaarte Kopfhaut und Haut des Halses;C44.4;1;1;0
C445;Sonstige bösartige Neubildungen: Haut des Rumpfes;C44.5;1;1;0
