IC_Code;IC_Text;IC_CodeF;IC_ANZHDI;IC_ANZNDI;IC_AnzProzI
B962;Escherichia coli [E. coli] und andere Enterobakteriazeen als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.2;0;1;0
B965;Pseudomonas und andere Nonfermenter als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.5;0;1;0
B968;Sonstige näher bezeichnete Bakterien als Ursache von Krankheiten, die in anderen Kapiteln klassifiziert sind;B96.8;0;1;0
C080;Bösartige Neubildung: Glandula submandibularis;C08.0;1;0;0
C320;Bösartige Neubildung: Glottis;C32.0;1;0;0
C441;Sonstige bösartige Neubildungen: Haut des Augenlides, einschließlich Kanthus;C44.1;1;0;0
C501;Bösartige Neubildung: Zentraler Drüsenkörper der Brustdrüse;C50.1;1;0;0
C502;Bösartige Neubildung: Oberer innerer Quadrant der Brustdrüse;C50.2;1;0;0
C504;Bösartige Neubildung: Oberer äußerer Quadrant der Brustdrüse;C50.4;1;0;0
C505;Bösartige Neubildung: Unterer äußerer Quadrant der Brustdrüse;C50.5;1;0;0
C508;Bösartige Neubildung: Brustdrüse, mehrere Teilbereiche überlappend;C50.8;1;0;0
C509;Bösartige Neubildung: Brustdrüse, nicht näher bezeichnet;C50.9;1;1;0
C61;Bösartige Neubildung der Prostata;C61;1;1;0
C66;Bösartige Neubildung des Ureters;C66;0;1;0
C670;Bösartige Neubildung: Trigonum vesicae;C67.0;1;1;0
C672;Bösartige Neubildung: Laterale Harnblasenwand;C67.2;1;1;0
C673;Bösartige Neubildung: Vordere Harnblasenwand;C67.3;1;0;0
C674;Bösartige Neubildung: Hintere Harnblasenwand;C67.4;1;1;0
C676;Bösartige Neubildung: Ostium ureteris;C67.6;1;1;0
C678;Bösartige Neubildung: Harnblase, mehrere Teilbereiche überlappend;C67.8;1;1;0
C679;Bösartige Neubildung: Harnblase, nicht näher bezeichnet;C67.9;1;1;0
C773;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Axilläre Lymphknoten und Lymphknoten der oberen Extremität;C77.3;0;1;0
C775;Sekundäre und nicht näher bezeichnete bösartige Neubildung: Intrapelvine Lymphknoten;C77.5;0;1;0
C795;Sekundäre bösartige Neubildung des Knochens und des Knochenmarkes;C79.5;0;1;0
C97;Bösartige Neubildungen als Primärtumoren an mehreren Lokalisationen;C97;0;1;0
D090;Carcinoma in situ: Harnblase;D09.0;1;0;0
D140;Gutartige Neubildung: Mittelohr, Nasenhöhle und Nasennebenhöhlen;D14.0;1;0;0
D169;Gutartige Neubildung: Knochen und Gelenkknorpel, nicht näher bezeichnet;D16.9;1;1;0
D232;Sonstige gutartige Neubildungen: Haut des Ohres und des äußeren Gehörganges;D23.2;0;1;0
D250;Submuköses Leiomyom des Uterus;D25.0;1;1;0
D251;Intramurales Leiomyom des Uterus;D25.1;1;1;0
D252;Subseröses Leiomyom des Uterus;D25.2;1;1;0
D259;Leiomyom des Uterus, nicht näher bezeichnet;D25.9;1;1;0
D27;Gutartige Neubildung des Ovars;D27;1;1;0
D291;Gutartige Neubildung: Prostata;D29.1;1;1;0
D303;Gutartige Neubildung: Harnblase;D30.3;1;1;0
D370;Neubildung unsicheren oder unbekannten Verhaltens: Lippe, Mundhöhle und Pharynx;D37.0;1;0;0
D380;Neubildung unsicheren oder unbekannten Verhaltens: Larynx;D38.0;0;1;0
D400;Neubildung unsicheren oder unbekannten Verhaltens: Prostata;D40.0;1;1;0
D414;Neubildung unsicheren oder unbekannten Verhaltens: Harnblase;D41.4;1;1;0
D500;Eisenmangelanämie nach Blutverlust (chronisch);D50.0;0;1;0
D508;Sonstige Eisenmangelanämien;D50.8;0;1;0
D509;Eisenmangelanämie, nicht näher bezeichnet;D50.9;0;1;0
D62;Akute Blutungsanämie;D62;0;1;0
D630;Anämie bei Neubildungen;D63.0;0;1;0
D649;Anämie, nicht näher bezeichnet;D64.9;0;1;0
D6830;Hämorrhagische Diathese durch Antikoagulanzien;D68.30;0;1;0
D684;Erworbener Mangel an Gerinnungsfaktoren;D68.4;0;1;0
D689;Koagulopathie, nicht näher bezeichnet;D68.9;0;1;0
E038;Sonstige näher bezeichnete Hypothyreose;E03.8;0;1;0
E039;Hypothyreose, nicht näher bezeichnet;E03.9;0;1;0
E059;Hyperthyreose, nicht näher bezeichnet;E05.9;0;1;0
E1030;Primär insulinabhängiger Diabetes mellitus [Typ-1-Diabetes]: Mit Augenkomplikationen: Nicht als entgleist bezeichnet;E10.30;0;1;0
E1090;Primär insulinabhängiger Diabetes mellitus [Typ-1-Diabetes]: Ohne Komplikationen: Nicht als entgleist bezeichnet;E10.90;0;1;0
E1120;Nicht primär insulinabhängiger Diabetes mellitus [Typ-2-Diabetes]: Mit Nierenkomplikationen: Nicht als entgleist bezeichnet;E11.20;0;1;0
E1130;Nicht primär insulinabhängiger Diabetes mellitus [Typ-2-Diabetes]: Mit Augenkomplikationen: Nicht als entgleist bezeichnet;E11.30;0;1;0
E1190;Nicht primär insulinabhängiger Diabetes mellitus [Typ-2-Diabetes]: Ohne Komplikationen: Nicht als entgleist bezeichnet;E11.90;0;1;0
E1191;Nicht primär insulinabhängiger Diabetes mellitus [Typ-2-Diabetes]: Ohne Komplikationen: Als entgleist bezeichnet;E11.91;0;1;0
E1480;Nicht näher bezeichneter Diabetes mellitus: Mit nicht näher bezeichneten Komplikationen: Nicht als entgleist bezeichnet;E14.80;0;1;0
E6600;Adipositas durch übermäßige Kalorienzufuhr: Body-Mass-Index [BMI] von 30 bis unter 35;E66.00;0;1;0
E6601;Adipositas durch übermäßige Kalorienzufuhr: Body-Mass-Index [BMI] von 35 bis unter 40;E66.01;0;1;0
E6602;Adipositas durch übermäßige Kalorienzufuhr: Body-Mass-Index [BMI] von 40 und mehr;E66.02;0;1;0
E6609;Adipositas durch übermäßige Kalorienzufuhr: Body-Mass-Index [BMI] nicht näher bezeichnet;E66.09;0;1;0
E6680;Sonstige Adipositas: Body-Mass-Index [BMI] von 30 bis unter 35;E66.80;0;1;0
E6681;Sonstige Adipositas: Body-Mass-Index [BMI] von 35 bis unter 40;E66.81;0;1;0
E6690;Adipositas, nicht näher bezeichnet: Body-Mass-Index [BMI] von 30 bis unter 35;E66.90;0;1;0
E6691;Adipositas, nicht näher bezeichnet: Body-Mass-Index [BMI] von 35 bis unter 40;E66.91;0;1;0
E6692;Adipositas, nicht näher bezeichnet: Body-Mass-Index [BMI] von 40 und mehr;E66.92;0;1;0
E738;Sonstige Laktoseintoleranz;E73.8;0;1;0
E780;Reine Hypercholesterinämie;E78.0;0;1;0
E782;Gemischte Hyperlipidämie;E78.2;0;1;0
E784;Sonstige Hyperlipidämien;E78.4;0;1;0
E785;Hyperlipidämie, nicht näher bezeichnet;E78.5;0;1;0
E788;Sonstige Störungen des Lipoproteinstoffwechsels;E78.8;0;1;0
E790;Hyperurikämie ohne Zeichen von entzündlicher Arthritis oder tophischer Gicht;E79.0;0;1;0
E8358;Sonstige Störungen des Kalziumstoffwechsels;E83.58;0;1;0
E86;Volumenmangel;E86;0;1;0
E871;Hypoosmolalität und Hyponatriämie;E87.1;0;1;0
E876;Hypokaliämie;E87.6;0;1;0
E890;Hypothyreose nach medizinischen Maßnahmen;E89.0;0;1;0
F001;Demenz bei Alzheimer-Krankheit, mit spätem Beginn (Typ 1);F00.1;0;1;0
F011;Multiinfarkt-Demenz;F01.1;0;1;0
F012;Subkortikale vaskuläre Demenz;F01.2;0;1;0
F03;Nicht näher bezeichnete Demenz;F03;0;1;0
F171;Psychische und Verhaltensstörungen durch Tabak: Schädlicher Gebrauch;F17.1;0;1;0
F172;Psychische und Verhaltensstörungen durch Tabak: Abhängigkeitssyndrom;F17.2;0;1;0
F321;Mittelgradige depressive Episode;F32.1;0;1;0
F328;Sonstige depressive Episoden;F32.8;0;1;0
F329;Depressive Episode, nicht näher bezeichnet;F32.9;0;1;0
G2090;Primäres Parkinson-Syndrom, nicht näher bezeichnet: Ohne Wirkungsfluktuation;G20.90;0;1;0
G2581;Syndrom der unruhigen Beine [Restless-Legs-Syndrom];G25.81;0;1;0
G301;Alzheimer-Krankheit mit spätem Beginn;G30.1;0;1;0
G406;Grand-mal-Anfälle, nicht näher bezeichnet (mit oder ohne Petit mal);G40.6;0;1;0
G409;Epilepsie, nicht näher bezeichnet;G40.9;0;1;0
G470;Ein- und Durchschlafstörungen;G47.0;0;1;0
G4731;Obstruktives Schlafapnoe-Syndrom;G47.31;0;1;0
G4738;Sonstige Schlafapnoe;G47.38;0;1;0
G4739;Schlafapnoe, nicht näher bezeichnet;G47.39;0;1;0
G500;Trigeminusneuralgie;G50.0;0;1;0
G551;Kompression von Nervenwurzeln und Nervenplexus bei Bandscheibenschäden;G55.1;0;1;0
G552;Kompression von Nervenwurzeln und Nervenplexus bei Spondylose;G55.2;0;1;0
G553;Kompression von Nervenwurzeln und Nervenplexus bei sonstigen Krankheiten der Wirbelsäule und des Rückens;G55.3;0;1;0
G573;Läsion des N. fibularis (peronaeus) communis;G57.3;0;1;0
G632;Diabetische Polyneuropathie;G63.2;0;1;0
G810;Schlaffe Hemiparese und Hemiplegie;G81.0;0;1;0
G819;Hemiparese und Hemiplegie, nicht näher bezeichnet;G81.9;0;1;0
H021;Ektropium des Augenlides;H02.1;1;0;0
H041;Sonstige Affektionen der Tränendrüse;H04.1;0;1;0
H110;Pterygium;H11.0;1;1;0
H113;Blutung der Konjunktiva;H11.3;0;1;0
H114;Sonstige Gefäßkrankheiten und Zysten der Konjunktiva;H11.4;0;1;0
H178;Sonstige Hornhautnarben und -trübungen;H17.8;1;0;0
H179;Hornhautnarbe und -trübung, nicht näher bezeichnet;H17.9;1;1;0
H182;Sonstiges Hornhautödem;H18.2;0;1;0
H185;Hereditäre Hornhautdystrophien;H18.5;1;1;0
H186;Keratokonus;H18.6;1;1;0
H188;Sonstige näher bezeichnete Affektionen der Hornhaut;H18.8;1;0;0
H210;Hyphäma;H21.0;0;1;0
H211;Sonstige Gefäßkrankheiten der Iris und des Ziliarkörpers;H21.1;0;1;0
H212;Degeneration der Iris und des Ziliarkörpers;H21.2;0;1;0
H215;Sonstige Adhäsionen und Abriss der Iris und des Ziliarkörpers;H21.5;0;1;0
H218;Sonstige näher bezeichnete Affektionen der Iris und des Ziliarkörpers;H21.8;0;1;0
H251;Cataracta nuclearis senilis;H25.1;1;1;0
H252;Cataracta senilis, Morgagni-Typ;H25.2;1;1;0
H258;Sonstige senile Kataraktformen;H25.8;1;1;0
H259;Senile Katarakt, nicht näher bezeichnet;H25.9;1;0;0
H262;Cataracta complicata;H26.2;1;0;0
H264;Cataracta secundaria;H26.4;0;1;0
H268;Sonstige näher bezeichnete Kataraktformen;H26.8;1;1;0
H269;Katarakt, nicht näher bezeichnet;H26.9;1;1;0
H270;Aphakie;H27.0;1;1;0
H271;Luxation der Linse;H27.1;1;1;0
H278;Sonstige näher bezeichnete Affektionen der Linse;H27.8;0;1;0
H310;Chorioretinale Narben;H31.0;0;1;0
H314;Ablatio chorioideae;H31.4;0;1;0
H330;Netzhautablösung mit Netzhautriss;H33.0;1;1;0
H332;Seröse Netzhautablösung;H33.2;1;0;0
H333;Netzhautriss ohne Netzhautablösung;H33.3;0;1;0
H334;Traktionsablösung der Netzhaut;H33.4;1;1;0
H335;Sonstige Netzhautablösungen;H33.5;1;0;0
H348;Sonstiger Netzhautgefäßverschluss;H34.8;0;1;0
H350;Retinopathien des Augenhintergrundes und Veränderungen der Netzhautgefäße;H35.0;0;1;0
H352;Sonstige proliferative Retinopathie;H35.2;1;1;0
H353;Degeneration der Makula und des hinteren Poles;H35.3;1;1;0
H354;Periphere Netzhautdegeneration;H35.4;0;1;0
H356;Netzhautblutung;H35.6;1;1;0
H358;Sonstige näher bezeichnete Affektionen der Netzhaut;H35.8;1;1;0
H360;Retinopathia diabetica;H36.0;0;1;0
H400;Glaukomverdacht;H40.0;0;1;0
H401;Primäres Weitwinkelglaukom;H40.1;1;1;0
H402;Primäres Engwinkelglaukom;H40.2;1;1;0
H404;Glaukom (sekundär) nach Entzündung des Auges;H40.4;1;0;0
H405;Glaukom (sekundär) nach sonstigen Affektionen des Auges;H40.5;1;1;0
H408;Sonstiges Glaukom;H40.8;1;1;0
H409;Glaukom, nicht näher bezeichnet;H40.9;1;1;0
H430;Glaskörperprolaps;H43.0;1;0;0
H431;Glaskörperblutung;H43.1;1;1;0
H432;Kristalline Ablagerungen im Glaskörper;H43.2;1;1;0
H433;Sonstige Glaskörpertrübungen;H43.3;1;0;0
H438;Sonstige Affektionen des Glaskörpers;H43.8;0;1;0
H439;Affektion des Glaskörpers, nicht näher bezeichnet;H43.9;0;1;0
H442;Degenerative Myopie;H44.2;0;1;0
H472;Optikusatrophie;H47.2;0;1;0
H500;Strabismus concomitans convergens;H50.0;0;1;0
H520;Hypermetropie;H52.0;0;1;0
H521;Myopie;H52.1;0;1;0
H522;Astigmatismus;H52.2;0;1;0
H524;Presbyopie;H52.4;0;1;0
H530;Amblyopia ex anopsia;H53.0;0;1;0
H534;Gesichtsfelddefekte;H53.4;0;1;0
H540;Blindheit und hochgradige Sehbehinderung, binokular;H54.0;0;1;0
H541;Schwere Sehbeeinträchtigung, binokular;H54.1;0;1;0
H542;Mittelschwere Sehbeeinträchtigung, binokular;H54.2;0;1;0
H544;Blindheit und hochgradige Sehbehinderung, monokular;H54.4;0;1;0
H545;Schwere Sehbeeinträchtigung, monokular;H54.5;0;1;0
H571;Augenschmerzen;H57.1;0;1;0
H578;Sonstige näher bezeichnete Affektionen des Auges und der Augenanhangsgebilde;H57.8;0;1;0
H598;Sonstige Affektionen des Auges und der Augenanhangsgebilde nach medizinischen Maßnahmen;H59.8;0;1;0
H604;Cholesteatom im äußeren Ohr;H60.4;1;0;0
H605;Akute Otitis externa, nichtinfektiös;H60.5;1;0;0
H610;Perichondritis des äußeren Ohres;H61.0;1;0;0
H613;Erworbene Stenose des äußeren Gehörganges;H61.3;1;1;0
H618;Sonstige näher bezeichnete Krankheiten des äußeren Ohres;H61.8;0;1;0
H650;Akute seröse Otitis media;H65.0;0;1;0
H652;Chronische seröse Otitis media;H65.2;0;1;0
H653;Chronische muköse Otitis media;H65.3;0;1;0
H654;Sonstige chronische nichteitrige Otitis media;H65.4;1;1;0
H659;Nichteitrige Otitis media, nicht näher bezeichnet;H65.9;0;1;0
H660;Akute eitrige Otitis media;H66.0;1;0;0
H661;Chronische mesotympanale eitrige Otitis media;H66.1;1;1;0
H669;Otitis media, nicht näher bezeichnet;H66.9;1;0;0
H681;Verschluss der Tuba auditiva;H68.1;0;1;0
H698;Sonstige näher bezeichnete Krankheiten der Tuba auditiva;H69.8;0;1;0
H701;Chronische Mastoiditis;H70.1;1;1;0
H71;Cholesteatom des Mittelohres;H71;1;1;0
H720;Zentrale Perforation des Trommelfells;H72.0;1;1;0
H722;Sonstige randständige Trommelfellperforationen;H72.2;1;0;0
H728;Sonstige Trommelfellperforationen;H72.8;1;1;0
H742;Kontinuitätsunterbrechung oder Dislokation der Gehörknöchelchenkette;H74.2;1;1;0
H800;Otosklerose mit Beteiligung der Fenestra vestibuli, nichtobliterierend;H80.0;1;0;0
H801;Otosklerose mit Beteiligung der Fenestra vestibuli, obliterierend;H80.1;1;1;0
H802;Otosclerosis cochleae;H80.2;1;0;0
H809;Otosklerose, nicht näher bezeichnet;H80.9;1;0;0
H810;Ménière-Krankheit;H81.0;1;0;0
H811;Benigner paroxysmaler Schwindel;H81.1;1;0;0
H812;Neuropathia vestibularis;H81.2;1;0;0
H818;Sonstige Störungen der Vestibularfunktion;H81.8;1;0;0
H819;Störung der Vestibularfunktion, nicht näher bezeichnet;H81.9;1;0;0
H832;Funktionsstörung des Labyrinths;H83.2;1;1;0
H833;Lärmschädigungen des Innenohres;H83.3;1;0;0
H839;Krankheit des Innenohres, nicht näher bezeichnet;H83.9;0;1;0
H901;Einseitiger Hörverlust durch Schallleitungsstörung bei nicht eingeschränktem Hörvermögen der anderen Seite;H90.1;1;1;0
H902;Hörverlust durch Schallleitungsstörung, nicht näher bezeichnet;H90.2;0;1;0
H910;Ototoxischer Hörverlust;H91.0;1;0;0
H911;Presbyakusis;H91.1;0;1;0
H912;Idiopathischer Hörsturz;H91.2;1;1;0
H920;Otalgie;H92.0;0;1;0
H931;Tinnitus aurium;H93.1;1;1;0
H933;Krankheiten des N. vestibulocochlearis [VIII. Hirnnerv];H93.3;1;0;0
I1000;Benigne essentielle Hypertonie: Ohne Angabe einer hypertensiven Krise;I10.00;0;1;0
I1001;Benigne essentielle Hypertonie: Mit Angabe einer hypertensiven Krise;I10.01;0;1;0
I1010;Maligne essentielle Hypertonie: Ohne Angabe einer hypertensiven Krise;I10.10;0;1;0
I1090;Essentielle Hypertonie, nicht näher bezeichnet: Ohne Angabe einer hypertensiven Krise;I10.90;0;1;0
I1100;Hypertensive Herzkrankheit mit (kongestiver) Herzinsuffizienz: Ohne Angabe einer hypertensiven Krise;I11.00;0;1;0
I1190;Hypertensive Herzkrankheit ohne (kongestive) Herzinsuffizienz: Ohne Angabe einer hypertensiven Krise;I11.90;0;1;0
I250;Atherosklerotische Herz-Kreislauf-Krankheit, so beschrieben;I25.0;0;1;0
I2510;Atherosklerotische Herzkrankheit: Ohne hämodynamisch wirksame Stenosen;I25.10;0;1;0
I2511;Atherosklerotische Herzkrankheit: Ein-Gefäß-Erkrankung;I25.11;0;1;0
I2512;Atherosklerotische Herzkrankheit: Zwei-Gefäß-Erkrankung;I25.12;0;1;0
I2513;Atherosklerotische Herzkrankheit: Drei-Gefäß-Erkrankung;I25.13;0;1;0
I2519;Atherosklerotische Herzkrankheit: Nicht näher bezeichnet;I25.19;0;1;0
I2522;Alter Myokardinfarkt: 1 Jahr und länger zurückliegend;I25.22;0;1;0
I259;Chronische ischämische Herzkrankheit, nicht näher bezeichnet;I25.9;0;1;0
I269;Lungenembolie ohne Angabe eines akuten Cor pulmonale;I26.9;0;1;0
I440;Atrioventrikulärer Block 1. Grades;I44.0;0;1;0
I451;Sonstiger und nicht näher bezeichneter Rechtsschenkelblock;I45.1;0;1;0
I480;Vorhofflimmern, paroxysmal;I48.0;0;1;0
I481;Vorhofflimmern, persistierend;I48.1;0;1;0
I482;Vorhofflimmern, permanent;I48.2;0;1;0
I489;Vorhofflimmern und Vorhofflattern, nicht näher bezeichnet;I48.9;0;1;0
I499;Kardiale Arrhythmie, nicht näher bezeichnet;I49.9;0;1;0
I5011;Linksherzinsuffizienz: Ohne Beschwerden;I50.11;0;1;0
I5012;Linksherzinsuffizienz: Mit Beschwerden bei stärkerer Belastung;I50.12;0;1;0
I5013;Linksherzinsuffizienz: Mit Beschwerden bei leichterer Belastung;I50.13;0;1;0
I509;Herzinsuffizienz, nicht näher bezeichnet;I50.9;0;1;0
I517;Kardiomegalie;I51.7;0;1;0
I693;Folgen eines Hirninfarktes;I69.3;0;1;0
I694;Folgen eines Schlaganfalls, nicht als Blutung oder Infarkt bezeichnet;I69.4;0;1;0
I7020;Atherosklerose der Extremitätenarterien: Sonstige und nicht näher bezeichnet;I70.20;0;1;0
I7021;Atherosklerose der Extremitätenarterien: Becken-Bein-Typ, mit belastungsinduziertem Ischämieschmerz;I70.21;0;1;0
I839;Varizen der unteren Extremitäten ohne Ulzeration oder Entzündung;I83.9;0;1;0
I861;Skrotumvarizen;I86.1;1;0;0
I889;Unspezifische Lymphadenitis, nicht näher bezeichnet;I88.9;0;1;0
I952;Hypotonie durch Arzneimittel;I95.2;0;1;0
I958;Sonstige Hypotonie;I95.8;0;1;0
I978;Sonstige Kreislaufkomplikationen nach medizinischen Maßnahmen, anderenorts nicht klassifiziert;I97.8;0;1;0
I979;Kreislaufkomplikation nach medizinischer Maßnahme, nicht näher bezeichnet;I97.9;0;1;0
J010;Akute Sinusitis maxillaris;J01.0;1;1;0
J012;Akute Sinusitis ethmoidalis;J01.2;1;0;0
J014;Akute Pansinusitis;J01.4;1;1;0
J019;Akute Sinusitis, nicht näher bezeichnet;J01.9;0;1;0
J029;Akute Pharyngitis, nicht näher bezeichnet;J02.9;1;0;0
J039;Akute Tonsillitis, nicht näher bezeichnet;J03.9;1;1;0
J040;Akute Laryngitis;J04.0;1;0;0
J069;Akute Infektion der oberen Atemwege, nicht näher bezeichnet;J06.9;0;1;0
J300;Rhinopathia vasomotorica;J30.0;0;1;0
J301;Allergische Rhinopathie durch Pollen;J30.1;0;1;0
J303;Sonstige allergische Rhinopathie;J30.3;0;1;0
J304;Allergische Rhinopathie, nicht näher bezeichnet;J30.4;0;1;0
J310;Chronische Rhinitis;J31.0;1;1;0
J312;Chronische Pharyngitis;J31.2;0;1;0
J320;Chronische Sinusitis maxillaris;J32.0;1;1;0
J321;Chronische Sinusitis frontalis;J32.1;0;1;0
J322;Chronische Sinusitis ethmoidalis;J32.2;1;1;0
J323;Chronische Sinusitis sphenoidalis;J32.3;0;1;0
J324;Chronische Pansinusitis;J32.4;1;1;0
J328;Sonstige chronische Sinusitis;J32.8;1;1;0
J330;Polyp der Nasenhöhle;J33.0;1;1;0
J338;Sonstige Polypen der Nasennebenhöhlen;J33.8;1;1;0
J339;Nasenpolyp, nicht näher bezeichnet;J33.9;0;1;0
J340;Abszess, Furunkel und Karbunkel der Nase;J34.0;1;0;0
J341;Zyste oder Mukozele der Nase und der Nasennebenhöhle;J34.1;1;1;0
J342;Nasenseptumdeviation;J34.2;1;1;0
J343;Hypertrophie der Nasenmuscheln;J34.3;1;1;0
J348;Sonstige näher bezeichnete Krankheiten der Nase und der Nasennebenhöhlen;J34.8;1;1;0
J350;Chronische Tonsillitis;J35.0;1;1;0
J351;Hyperplasie der Gaumenmandeln;J35.1;1;1;0
J352;Hyperplasie der Rachenmandel;J35.2;1;1;0
J353;Hyperplasie der Gaumenmandeln mit Hyperplasie der Rachenmandel;J35.3;1;1;0
J358;Sonstige chronische Krankheiten der Gaumenmandeln und der Rachenmandel;J35.8;1;1;0
J359;Chronische Krankheit der Gaumenmandeln und der Rachenmandel, nicht näher bezeichnet;J35.9;1;1;0
J36;Peritonsillarabszess;J36;1;1;0
J370;Chronische Laryngitis;J37.0;1;1;0
J381;Polyp der Stimmlippen und des Kehlkopfes;J38.1;1;1;0
J382;Stimmlippenknötchen;J38.2;0;1;0
J383;Sonstige Krankheiten der Stimmlippen;J38.3;1;1;0
J384;Larynxödem;J38.4;1;1;0
J387;Sonstige Krankheiten des Kehlkopfes;J38.7;1;0;0
J390;Retropharyngealabszess und Parapharyngealabszess;J39.0;1;0;0
J392;Sonstige Krankheiten des Rachenraumes;J39.2;1;1;0
J42;Nicht näher bezeichnete chronische Bronchitis;J42;0;1;0
J4409;Chronische obstruktive Lungenkrankheit mit akuter Infektion der unteren Atemwege: FEV1 nicht näher bezeichnet;J44.09;0;1;0
J4483;Sonstige näher bezeichnete chronische obstruktive Lungenkrankheit: FEV1 >= 70 % des Sollwertes;J44.83;0;1;0
J4489;Sonstige näher bezeichnete chronische obstruktive Lungenkrankheit: FEV1 nicht näher bezeichnet;J44.89;0;1;0
J4493;Chronische obstruktive Lungenkrankheit, nicht näher bezeichnet: FEV1 >= 70 % des Sollwertes;J44.93;0;1;0
J4499;Chronische obstruktive Lungenkrankheit, nicht näher bezeichnet: FEV1 nicht näher bezeichnet;J44.99;0;1;0
J450;Vorwiegend allergisches Asthma bronchiale;J45.0;0;1;0
J458;Mischformen des Asthma bronchiale;J45.8;0;1;0
J459;Asthma bronchiale, nicht näher bezeichnet;J45.9;0;1;0
K010;Retinierte Zähne;K01.0;1;1;0
K011;Impaktierte Zähne;K01.1;0;1;0
K021;Karies des Dentins;K02.1;0;1;0
K022;Karies des Zements;K02.2;0;1;0
K028;Sonstige Zahnkaries;K02.8;1;0;0
K045;Chronische apikale Parodontitis;K04.5;1;1;0
K046;Periapikaler Abszess mit Fistel;K04.6;1;1;0
K052;Akute Parodontitis;K05.2;0;1;0
K053;Chronische Parodontitis;K05.3;0;1;0
K054;Parodontose;K05.4;0;1;0
K071;Anomalien des Kiefer-Schädelbasis-Verhältnisses;K07.1;1;1;0
K072;Anomalien des Zahnbogenverhältnisses;K07.2;1;0;0
K073;Zahnstellungsanomalien;K07.3;0;1;0
K080;Zahnverfall durch systemische Ursachen;K08.0;1;0;0
K083;Verbliebene Zahnwurzel;K08.3;1;1;0
K090;Entwicklungsbedingte odontogene Zysten;K09.0;1;1;0
K092;Sonstige Kieferzysten;K09.2;1;1;0
K1028;Sonstige näher bezeichnete entzündliche Zustände der Kiefer;K10.28;1;1;0
K103;Alveolitis der Kiefer;K10.3;1;1;0
K112;Sialadenitis;K11.2;1;1;0
K115;Sialolithiasis;K11.5;1;1;0
K1228;Sonstige Phlegmone und Abszess des Mundes;K12.28;1;1;0
K130;Krankheiten der Lippen;K13.0;0;1;0
K137;Sonstige und nicht näher bezeichnete Läsionen der Mundschleimhaut;K13.7;0;1;0
K148;Sonstige Krankheiten der Zunge;K14.8;0;1;0
K219;Gastroösophageale Refluxkrankheit ohne Ösophagitis;K21.9;0;1;0
K30;Funktionelle Dyspepsie;K30;0;1;0
K4020;Doppelseitige Hernia inguinalis, ohne Einklemmung und ohne Gangrän: Nicht als Rezidivhernie bezeichnet;K40.20;1;0;0
K4030;Hernia inguinalis, einseitig oder ohne Seitenangabe, mit Einklemmung, ohne Gangrän: Nicht als Rezidivhernie bezeichnet;K40.30;1;0;0
K4090;Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän: Nicht als Rezidivhernie bezeichnet;K40.90;1;1;0
K4091;Hernia inguinalis, einseitig oder ohne Seitenangabe, ohne Einklemmung und ohne Gangrän: Rezidivhernie;K40.91;1;0;0
K420;Hernia umbilicalis mit Einklemmung, ohne Gangrän;K42.0;1;0;0
K429;Hernia umbilicalis ohne Einklemmung und ohne Gangrän;K42.9;1;1;0
K432;Narbenhernie ohne Einklemmung und ohne Gangrän;K43.2;1;0;0
K4390;Epigastrische Hernie ohne Einklemmung und ohne Gangrän;K43.90;1;0;0
K529;Nichtinfektiöse Gastroenteritis und Kolitis, nicht näher bezeichnet;K52.9;0;1;0
K590;Obstipation;K59.0;0;1;0
K601;Chronische Analfissur;K60.1;1;1;0
K603;Analfistel;K60.3;1;1;0
K610;Analabszess;K61.0;1;0;0
K611;Rektalabszess;K61.1;1;0;0
K622;Analprolaps;K62.2;1;1;0
K641;Hämorrhoiden 2. Grades;K64.1;1;0;0
K642;Hämorrhoiden 3. Grades;K64.2;1;1;0
K643;Hämorrhoiden 4. Grades;K64.3;1;0;0
K644;Marisken als Folgezustand von Hämorrhoiden;K64.4;0;1;0
K660;Peritoneale Adhäsionen;K66.0;0;1;0
K868;Sonstige näher bezeichnete Krankheiten des Pankreas;K86.8;0;1;0
L032;Phlegmone im Gesicht;L03.2;0;1;0
L040;Akute Lymphadenitis an Gesicht, Kopf und Hals;L04.0;0;1;0
L235;Allergische Kontaktdermatitis durch sonstige chemische Produkte;L23.5;0;1;0
L905;Narben und Fibrosen der Haut;L90.5;0;1;0
L910;Hypertrophe Narbe;L91.0;0;1;0
M0690;Chronische Polyarthritis, nicht näher bezeichnet: Mehrere Lokalisationen;M06.90;0;1;0
M0697;Chronische Polyarthritis, nicht näher bezeichnet: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];M06.97;1;0;0
M1009;Idiopathische Gicht: Nicht näher bezeichnete Lokalisation;M10.09;0;1;0
M160;Primäre Koxarthrose, beidseitig;M16.0;1;1;0
M161;Sonstige primäre Koxarthrose;M16.1;1;1;0
M169;Koxarthrose, nicht näher bezeichnet;M16.9;1;0;0
M170;Primäre Gonarthrose, beidseitig;M17.0;1;0;0
