re_Code;re_Text;re_Hauptdiagnose;re_Nebendiagnose;re_Prozedur
M25.51;Gelenkschmerz: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M25.52;Gelenkschmerz: Oberarm [Humerus, Ellenbogengelenk];0;1;0
M25.53;Gelenkschmerz: Unterarm [Radius, Ulna, Handgelenk];0;1;0
M25.55;Gelenkschmerz: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M25.56;Gelenkschmerz: Unterschenkel [Fibula, Tibia, Kniegelenk];0;1;0
M25.57;Gelenkschmerz: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M25.58;Gelenkschmerz: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M25.59;Gelenkschmerz: Nicht näher bezeichnete Lokalisation;0;1;0
M25.61;Gelenksteife, anderenorts nicht klassifiziert: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M25.86;Sonstige näher bezeichnete Gelenkkrankheiten: Unterschenkel [Fibula, Tibia, Kniegelenk];0;1;0
M31.3;Wegener-Granulomatose;0;1;0
M31.6;Sonstige Riesenzellarteriitis;0;1;0
M32.1;Systemischer Lupus erythematodes mit Beteiligung von Organen oder Organsystemen;0;1;0
M32.8;Sonstige Formen des systemischen Lupus erythematodes;0;1;0
M32.9;Systemischer Lupus erythematodes, nicht näher bezeichnet;0;1;0
M34.1;CR(E)ST-Syndrom;0;1;0
M35.0;Sicca-Syndrom [Sjögren-Syndrom];0;1;0
M35.3;Polymyalgia rheumatica;0;1;0
M35.9;Krankheit mit Systembeteiligung des Bindegewebes, nicht näher bezeichnet;0;1;0
M40.14;Sonstige sekundäre Kyphose: Thorakalbereich;0;1;0
M40.24;Sonstige und nicht näher bezeichnete Kyphose: Thorakalbereich;0;1;0
M40.46;Sonstige Lordose: Lumbalbereich;0;1;0
M41.19;Idiopathische Skoliose beim Jugendlichen: Nicht näher bezeichnete Lokalisation;0;1;0
M41.20;Sonstige idiopathische Skoliose: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M41.80;Sonstige Formen der Skoliose: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M41.84;Sonstige Formen der Skoliose: Thorakalbereich;0;1;0
M41.85;Sonstige Formen der Skoliose: Thorakolumbalbereich;0;1;0
M41.90;Skoliose, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M41.94;Skoliose, nicht näher bezeichnet: Thorakalbereich;0;1;0
M41.95;Skoliose, nicht näher bezeichnet: Thorakolumbalbereich;0;1;0
M41.96;Skoliose, nicht näher bezeichnet: Lumbalbereich;0;1;0
M41.99;Skoliose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M42.09;Juvenile Osteochondrose der Wirbelsäule: Nicht näher bezeichnete Lokalisation;0;1;0
M42.10;Osteochondrose der Wirbelsäule beim Erwachsenen: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M42.12;Osteochondrose der Wirbelsäule beim Erwachsenen: Zervikalbereich;0;1;0
M42.15;Osteochondrose der Wirbelsäule beim Erwachsenen: Thorakolumbalbereich;0;1;0
M42.16;Osteochondrose der Wirbelsäule beim Erwachsenen: Lumbalbereich;0;1;0
M42.17;Osteochondrose der Wirbelsäule beim Erwachsenen: Lumbosakralbereich;0;1;0
M42.19;Osteochondrose der Wirbelsäule beim Erwachsenen: Nicht näher bezeichnete Lokalisation;0;1;0
M42.92;Osteochondrose der Wirbelsäule, nicht näher bezeichnet: Zervikalbereich;0;1;0
M42.94;Osteochondrose der Wirbelsäule, nicht näher bezeichnet: Thorakalbereich;0;1;0
M42.96;Osteochondrose der Wirbelsäule, nicht näher bezeichnet: Lumbalbereich;0;1;0
M42.99;Osteochondrose der Wirbelsäule, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M43.16;Spondylolisthesis: Lumbalbereich;0;1;0
M43.17;Spondylolisthesis: Lumbosakralbereich;0;1;0
M43.19;Spondylolisthesis: Nicht näher bezeichnete Lokalisation;0;1;0
M43.6;Tortikollis;0;1;0
M43.99;Deformität der Wirbelsäule und des Rückens, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M45.00;Spondylitis ankylosans: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M45.09;Spondylitis ankylosans: Nicht näher bezeichnete Lokalisation;0;1;0
M46.44;Diszitis, nicht näher bezeichnet: Thorakalbereich;0;1;0
M46.49;Diszitis, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M47.16;Sonstige Spondylose mit Myelopathie: Lumbalbereich;0;1;0
M47.20;Sonstige Spondylose mit Radikulopathie: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M47.22;Sonstige Spondylose mit Radikulopathie: Zervikalbereich;0;1;0
M47.23;Sonstige Spondylose mit Radikulopathie: Zervikothorakalbereich;0;1;0
M47.24;Sonstige Spondylose mit Radikulopathie: Thorakalbereich;0;1;0
M47.25;Sonstige Spondylose mit Radikulopathie: Thorakolumbalbereich;0;1;0
M47.26;Sonstige Spondylose mit Radikulopathie: Lumbalbereich;0;1;0
M47.29;Sonstige Spondylose mit Radikulopathie: Nicht näher bezeichnete Lokalisation;0;1;0
M47.80;Sonstige Spondylose: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M47.82;Sonstige Spondylose: Zervikalbereich;0;1;0
M47.84;Sonstige Spondylose: Thorakalbereich;0;1;0
M47.86;Sonstige Spondylose: Lumbalbereich;0;1;0
M47.87;Sonstige Spondylose: Lumbosakralbereich;0;1;0
M47.90;Spondylose, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M47.94;Spondylose, nicht näher bezeichnet: Thorakalbereich;0;1;0
M47.96;Spondylose, nicht näher bezeichnet: Lumbalbereich;0;1;0
M47.99;Spondylose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M48.00;Spinal(kanal)stenose: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M48.02;Spinal(kanal)stenose: Zervikalbereich;0;1;0
M48.06;Spinal(kanal)stenose: Lumbalbereich;0;1;0
M48.07;Spinal(kanal)stenose: Lumbosakralbereich;0;1;0
M48.09;Spinal(kanal)stenose: Nicht näher bezeichnete Lokalisation;0;1;0
M50.0;Zervikaler Bandscheibenschaden mit Myelopathie;0;1;0
M50.1;Zervikaler Bandscheibenschaden mit Radikulopathie;0;1;0
M50.2;Sonstige zervikale Bandscheibenverlagerung;0;1;0
M50.3;Sonstige zervikale Bandscheibendegeneration;0;1;0
M50.8;Sonstige zervikale Bandscheibenschäden;0;1;0
M50.9;Zervikaler Bandscheibenschaden, nicht näher bezeichnet;0;1;0
M51.0;Lumbale und sonstige Bandscheibenschäden mit Myelopathie;0;1;0
M51.1;Lumbale und sonstige Bandscheibenschäden mit Radikulopathie;0;1;0
M51.2;Sonstige näher bezeichnete Bandscheibenverlagerung;0;1;0
M51.3;Sonstige näher bezeichnete Bandscheibendegeneration;0;1;0
M51.8;Sonstige näher bezeichnete Bandscheibenschäden;0;1;0
M51.9;Bandscheibenschaden, nicht näher bezeichnet;0;1;0
M53.0;Zervikozephales Syndrom;0;1;0
M53.1;Zervikobrachial-Syndrom;0;1;0
M53.3;Krankheiten der Sakrokokzygealregion, anderenorts nicht klassifiziert;0;1;0
M53.80;Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M53.82;Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Zervikalbereich;0;1;0
M53.86;Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Lumbalbereich;0;1;0
M53.89;Sonstige näher bezeichnete Krankheiten der Wirbelsäule und des Rückens: Nicht näher bezeichnete Lokalisation;0;1;0
M53.90;Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M53.92;Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Zervikalbereich;0;1;0
M53.96;Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Lumbalbereich;0;1;0
M53.97;Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Lumbosakralbereich;0;1;0
M53.99;Krankheit der Wirbelsäule und des Rückens, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M54.00;Pannikulitis in der Nacken- und Rückenregion: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M54.10;Radikulopathie: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M54.12;Radikulopathie: Zervikalbereich;0;1;0
M54.13;Radikulopathie: Zervikothorakalbereich;0;1;0
M54.14;Radikulopathie: Thorakalbereich;0;1;0
M54.15;Radikulopathie: Thorakolumbalbereich;0;1;0
M54.16;Radikulopathie: Lumbalbereich;0;1;0
M54.17;Radikulopathie: Lumbosakralbereich;0;1;0
M54.19;Radikulopathie: Nicht näher bezeichnete Lokalisation;0;1;0
M54.2;Zervikalneuralgie;0;1;0
M54.3;Ischialgie;0;1;0
M54.4;Lumboischialgie;0;1;0
M54.5;Kreuzschmerz;0;1;0
M54.6;Schmerzen im Bereich der Brustwirbelsäule;0;1;0
M54.80;Sonstige Rückenschmerzen: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M54.82;Sonstige Rückenschmerzen: Zervikalbereich;0;1;0
M54.83;Sonstige Rückenschmerzen: Zervikothorakalbereich;0;1;0
M54.84;Sonstige Rückenschmerzen: Thorakalbereich;0;1;0
M54.85;Sonstige Rückenschmerzen: Thorakolumbalbereich;0;1;0
M54.86;Sonstige Rückenschmerzen: Lumbalbereich;0;1;0
M54.87;Sonstige Rückenschmerzen: Lumbosakralbereich;0;1;0
M54.89;Sonstige Rückenschmerzen: Nicht näher bezeichnete Lokalisation;0;1;0
M54.90;Rückenschmerzen, nicht näher bezeichnet: Mehrere Lokalisationen der Wirbelsäule;0;1;0
M54.92;Rückenschmerzen, nicht näher bezeichnet: Zervikalbereich;0;1;0
M54.93;Rückenschmerzen, nicht näher bezeichnet: Zervikothorakalbereich;0;1;0
M54.96;Rückenschmerzen, nicht näher bezeichnet: Lumbalbereich;0;1;0
M54.97;Rückenschmerzen, nicht näher bezeichnet: Lumbosakralbereich;0;1;0
M54.99;Rückenschmerzen, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M62.08;Muskeldiastase: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M62.50;Muskelschwund und -atrophie, anderenorts nicht klassifiziert: Mehrere Lokalisationen;0;1;0
M62.80;Sonstige näher bezeichnete Muskelkrankheiten: Mehrere Lokalisationen;0;1;0
M62.81;Sonstige näher bezeichnete Muskelkrankheiten: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M62.88;Sonstige näher bezeichnete Muskelkrankheiten: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M62.89;Sonstige näher bezeichnete Muskelkrankheiten: Nicht näher bezeichnete Lokalisation;0;1;0
M62.90;Muskelkrankheit, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M62.98;Muskelkrankheit, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M62.99;Muskelkrankheit, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M65.4;Tendovaginitis stenosans [de Quervain];0;1;0
M67.46;Ganglion: Unterschenkel [Fibula, Tibia, Kniegelenk];0;1;0
M67.49;Ganglion: Nicht näher bezeichnete Lokalisation;0;1;0
M70.2;Bursitis olecrani;0;1;0
M70.3;Sonstige Bursitis im Bereich des Ellenbogens;0;1;0
M70.6;Bursitis trochanterica;0;1;0
M71.2;Synovialzyste im Bereich der Kniekehle [Baker-Zyste];0;1;0
M72.0;Fibromatose der Palmarfaszie [Dupuytren-Kontraktur];0;1;0
M72.2;Fibromatose der Plantarfaszie [Ledderhose-Kontraktur];0;1;0
M75.0;Adhäsive Entzündung der Schultergelenkkapsel;0;1;0
M75.1;Läsionen der Rotatorenmanschette;0;1;0
M75.2;Tendinitis des M. biceps brachii;0;1;0
M75.3;Tendinitis calcarea im Schulterbereich;0;1;0
M75.4;Impingement-Syndrom der Schulter;0;1;0
M75.5;Bursitis im Schulterbereich;0;1;0
M75.8;Sonstige Schulterläsionen;0;1;0
M75.9;Schulterläsion, nicht näher bezeichnet;0;1;0
M76.6;Tendinitis der Achillessehne;0;1;0
M76.8;Sonstige Enthesopathien der unteren Extremität mit Ausnahme des Fußes;0;1;0
M77.0;Epicondylitis ulnaris humeri;0;1;0
M77.1;Epicondylitis radialis humeri;0;1;0
M77.3;Kalkaneussporn;0;1;0
M77.4;Metatarsalgie;0;1;0
M77.8;Sonstige Enthesopathien, anderenorts nicht klassifiziert;0;1;0
M77.9;Enthesopathie, nicht näher bezeichnet;0;1;0
M79.00;Rheumatismus, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M79.09;Rheumatismus, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M79.10;Myalgie: Mehrere Lokalisationen;0;1;0
M79.11;Myalgie: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M79.18;Myalgie: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M79.19;Myalgie: Nicht näher bezeichnete Lokalisation;0;1;0
M79.29;Neuralgie und Neuritis, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M79.60;Schmerzen in den Extremitäten: Mehrere Lokalisationen;0;1;0
M79.61;Schmerzen in den Extremitäten: Schulterregion [Klavikula, Skapula, Akromioklavikular-, Schulter-, Sternoklavikulargelenk];0;1;0
M79.62;Schmerzen in den Extremitäten: Oberarm [Humerus, Ellenbogengelenk];0;1;0
M79.63;Schmerzen in den Extremitäten: Unterarm [Radius, Ulna, Handgelenk];0;1;0
M79.64;Schmerzen in den Extremitäten: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen];0;1;0
M79.65;Schmerzen in den Extremitäten: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M79.66;Schmerzen in den Extremitäten: Unterschenkel [Fibula, Tibia, Kniegelenk];0;1;0
M79.67;Schmerzen in den Extremitäten: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M79.69;Schmerzen in den Extremitäten: Nicht näher bezeichnete Lokalisation;0;1;0
M79.70;Fibromyalgie: Mehrere Lokalisationen;0;1;0
M79.84;Sonstige näher bezeichnete Krankheiten des Weichteilgewebes: Hand [Finger, Handwurzel, Mittelhand, Gelenke zwischen diesen Knochen];0;1;0
M79.87;Sonstige näher bezeichnete Krankheiten des Weichteilgewebes: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M79.89;Sonstige näher bezeichnete Krankheiten des Weichteilgewebes: Nicht näher bezeichnete Lokalisation;0;1;0
M79.90;Krankheit des Weichteilgewebes, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M80.00;Postmenopausale Osteoporose mit pathologischer Fraktur: Mehrere Lokalisationen;0;1;0
M80.05;Postmenopausale Osteoporose mit pathologischer Fraktur: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M80.08;Postmenopausale Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M80.09;Postmenopausale Osteoporose mit pathologischer Fraktur: Nicht näher bezeichnete Lokalisation;0;1;0
M80.58;Idiopathische Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M80.80;Sonstige Osteoporose mit pathologischer Fraktur: Mehrere Lokalisationen;0;1;0
M80.88;Sonstige Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M80.98;Nicht näher bezeichnete Osteoporose mit pathologischer Fraktur: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M80.99;Nicht näher bezeichnete Osteoporose mit pathologischer Fraktur: Nicht näher bezeichnete Lokalisation;0;1;0
M81.00;Postmenopausale Osteoporose: Mehrere Lokalisationen;0;1;0
M81.08;Postmenopausale Osteoporose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M81.09;Postmenopausale Osteoporose: Nicht näher bezeichnete Lokalisation;0;1;0
M81.49;Arzneimittelinduzierte Osteoporose: Nicht näher bezeichnete Lokalisation;0;1;0
M81.50;Idiopathische Osteoporose: Mehrere Lokalisationen;0;1;0
M81.58;Idiopathische Osteoporose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M81.59;Idiopathische Osteoporose: Nicht näher bezeichnete Lokalisation;0;1;0
M81.80;Sonstige Osteoporose: Mehrere Lokalisationen;0;1;0
M81.88;Sonstige Osteoporose: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M81.89;Sonstige Osteoporose: Nicht näher bezeichnete Lokalisation;0;1;0
M81.90;Osteoporose, nicht näher bezeichnet: Mehrere Lokalisationen;0;1;0
M81.98;Osteoporose, nicht näher bezeichnet: Sonstige [Hals, Kopf, Rippen, Rumpf, Schädel, Wirbelsäule];0;1;0
M81.99;Osteoporose, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M84.07;Frakturheilung in Fehlstellung: Knöchel und Fuß [Fußwurzel, Mittelfuß, Zehen, Sprunggelenk, sonstige Gelenke des Fußes];0;1;0
M86.99;Osteomyelitis, nicht näher bezeichnet: Nicht näher bezeichnete Lokalisation;0;1;0
M87.95;Knochennekrose, nicht näher bezeichnet: Beckenregion und Oberschenkel [Becken, Femur, Gesäß, Hüfte, Hüftgelenk, Iliosakralgelenk];0;1;0
M93.9;Osteochondropathie, nicht näher bezeichnet;0;1;0
M94.0;Tietze-Syndrom;0;1;0
M95.5;Erworbene Deformität des Beckens;0;1;0
M96.1;Postlaminektomie-Syndrom, anderenorts nicht klassifiziert;0;1;0
M99.33;Knöcherne Stenose des Spinalkanals: Lumbalbereich [lumbosakral];0;1;0
M99.53;Stenose des Spinalkanals durch Bandscheiben: Lumbalbereich [lumbosakral];0;1;0
M99.81;Sonstige biomechanische Funktionsstörungen: Zervikalbereich [zervikothorakal];0;1;0
M99.82;Sonstige biomechanische Funktionsstörungen: Thorakalbereich [thorakolumbal];0;1;0
M99.84;Sonstige biomechanische Funktionsstörungen: Sakralbereich [sakrokokzygeal, sakroiliakal];0;1;0
N04.9;Nephrotisches Syndrom: Art der morphologischen Veränderung nicht näher bezeichnet;0;1;0
N08.3;Glomeruläre Krankheiten bei Diabetes mellitus;0;1;0
N10;Akute tubulointerstitielle Nephritis;0;1;0
N12;Tubulointerstitielle Nephritis, nicht als akut oder chronisch bezeichnet;0;1;0
N13.3;Sonstige und nicht näher bezeichnete Hydronephrose;0;1;0
N13.5;Abknickung und Striktur des Ureters ohne Hydronephrose;0;1;0
N13.8;Sonstige obstruktive Uropathie und Refluxuropathie;0;1;0
N13.9;Obstruktive Uropathie und Refluxuropathie, nicht näher bezeichnet;0;1;0
N17.81;Sonstiges akutes Nierenversagen: Stadium 1;0;1;0
N17.83;Sonstiges akutes Nierenversagen: Stadium 3;0;1;0
N17.89;Sonstiges akutes Nierenversagen: Stadium nicht näher bezeichnet;0;1;0
N17.91;Akutes Nierenversagen, nicht näher bezeichnet: Stadium 1;0;1;0
N17.99;Akutes Nierenversagen, nicht näher bezeichnet: Stadium nicht näher bezeichnet;0;1;0
N18.1;Chronische Nierenkrankheit, Stadium 1;0;1;0
N18.2;Chronische Nierenkrankheit, Stadium 2;0;1;0
N18.3;Chronische Nierenkrankheit, Stadium 3;0;1;0
N18.4;Chronische Nierenkrankheit, Stadium 4;0;1;0
N18.5;Chronische Nierenkrankheit, Stadium 5;0;1;0
N18.80;Einseitige chronische Nierenfunktionsstörung;0;1;0
N18.89;Sonstige chronische Nierenkrankheit, Stadium nicht näher bezeichnet;0;1;0
N18.9;Chronische Nierenkrankheit, nicht näher bezeichnet;0;1;0
N19;Nicht näher bezeichnete Niereninsuffizienz;0;1;0
N20.0;Nierenstein;0;1;0
N20.1;Ureterstein;0;1;0
N20.9;Harnstein, nicht näher bezeichnet;0;1;0
N23;Nicht näher bezeichnete Nierenkolik;0;1;0
N25.8;Sonstige Krankheiten infolge Schädigung der tubulären Nierenfunktion;0;1;0
N26;Schrumpfniere, nicht näher bezeichnet;0;1;0
N28.1;Zyste der Niere;0;1;0
N30.0;Akute Zystitis;0;1;0
N30.2;Sonstige chronische Zystitis;0;1;0
N30.9;Zystitis, nicht näher bezeichnet;0;1;0
N31.0;Ungehemmte neurogene Blasenentleerung, anderenorts nicht klassifiziert;0;1;0
N31.2;Schlaffe neurogene Harnblase, anderenorts nicht klassifiziert;0;1;0
N31.88;Sonstige neuromuskuläre Dysfunktion der Harnblase;0;1;0
N31.9;Neuromuskuläre Dysfunktion der Harnblase, nicht näher bezeichnet;0;1;0
N32.0;Blasenhalsobstruktion;0;1;0
N32.8;Sonstige näher bezeichnete Krankheiten der Harnblase;0;1;0
N35.9;Harnröhrenstriktur, nicht näher bezeichnet;0;1;0
N36.8;Sonstige näher bezeichnete Krankheiten der Harnröhre;0;1;0
N39.0;Harnwegsinfektion, Lokalisation nicht näher bezeichnet;0;1;0
N39.3;Belastungsinkontinenz [Stressinkontinenz];0;1;0
N39.40;Reflexinkontinenz;0;1;0
N39.41;Überlaufinkontinenz;0;1;0
N39.42;Dranginkontinenz;0;1;0
N39.48;Sonstige näher bezeichnete Harninkontinenz;0;1;0
N40;Prostatahyperplasie;0;1;0
N41.1;Chronische Prostatitis;0;1;0
N43.2;Sonstige Hydrozele;0;1;0
N43.3;Hydrozele, nicht näher bezeichnet;0;1;0
N45.9;Orchitis, Epididymitis und Epididymoorchitis ohne Abszess;0;1;0
N47;Vorhauthypertrophie, Phimose und Paraphimose;0;1;0
N48.1;Balanoposthitis;0;1;0
N48.8;Sonstige näher bezeichnete Krankheiten des Penis;0;1;0
N50.8;Sonstige näher bezeichnete Krankheiten der männlichen Genitalorgane;0;1;0
N50.9;Krankheit der männlichen Genitalorgane, nicht näher bezeichnet;0;1;0
N61;Entzündliche Krankheiten der Mamma [Brustdrüse];0;1;0
N62;Hypertrophie der Mamma [Brustdrüse];0;1;0
N64.4;Mastodynie;0;1;0
N76.0;Akute Kolpitis;0;1;0
N76.2;Akute Vulvitis;0;1;0
N77.1;Vaginitis, Vulvitis oder Vulvovaginitis bei anderenorts klassifizierten infektiösen und parasitären Krankheiten;0;1;0
N80.0;Endometriose des Uterus;0;1;0
N80.8;Sonstige Endometriose;0;1;0
N80.9;Endometriose, nicht näher bezeichnet;0;1;0
N81.1;Zystozele;0;1;0
N81.2;Partialprolaps des Uterus und der Vagina;0;1;0
N81.3;Totalprolaps des Uterus und der Vagina;0;1;0
N81.4;Uterovaginalprolaps, nicht näher bezeichnet;0;1;0
N83.2;Sonstige und nicht näher bezeichnete Ovarialzysten;0;1;0
N89.8;Sonstige näher bezeichnete nichtentzündliche Krankheiten der Vagina;0;1;0
N91.0;Primäre Amenorrhoe;0;1;0
N91.1;Sekundäre Amenorrhoe;0;1;0
N91.2;Amenorrhoe, nicht näher bezeichnet;0;1;0
N92.0;Zu starke oder zu häufige Menstruation bei regelmäßigem Menstruationszyklus;0;1;0
N92.1;Zu starke oder zu häufige Menstruation bei unregelmäßigem Menstruationszyklus;0;1;0
N92.6;Unregelmäßige Menstruation, nicht näher bezeichnet;0;1;0
N93.9;Abnorme Uterus- oder Vaginalblutung, nicht näher bezeichnet;0;1;0
N94.3;Prämenstruelle Beschwerden;0;1;0
N94.4;Primäre Dysmenorrhoe;0;1;0
N94.6;Dysmenorrhoe, nicht näher bezeichnet;0;1;0
N94.9;Nicht näher bezeichneter Zustand im Zusammenhang mit den weiblichen Genitalorganen und dem Menstruationszyklus;0;1;0
N95.0;Postmenopausenblutung;0;1;0
N95.1;Zustände im Zusammenhang mit der Menopause und dem Klimakterium;0;1;0
N95.2;Atrophische Kolpitis in der Postmenopause;0;1;0
N95.8;Sonstige näher bezeichnete klimakterische Störungen;0;1;0
N95.9;Klimakterische Störung, nicht näher bezeichnet;0;1;0
O06.9;Nicht näher bezeichneter Abort: Komplett oder nicht näher bezeichnet, ohne Komplikation;0;1;0
O09.0;Schwangerschaftsdauer: Weniger als 5 vollendete Wochen;0;1;0
O09.1;Schwangerschaftsdauer: 5 bis 13 vollendete Wochen;0;1;0
O09.2;Schwangerschaftsdauer: 14. Woche bis 19 vollendete Wochen;0;1;0
O09.3;Schwangerschaftsdauer: 20. Woche bis 25 vollendete Wochen;0;1;0
O09.4;Schwangerschaftsdauer: 26. Woche bis 33 vollendete Wochen;0;1;0
O09.5;Schwangerschaftsdauer: 34. Woche bis 36 vollendete Wochen;0;1;0
O09.6;Schwangerschaftsdauer: 37. Woche bis 41 vollendete Wochen;0;1;0
O09.9;Schwangerschaftsdauer: Nicht näher bezeichnet;0;1;0
O21.0;Leichte Hyperemesis gravidarum;0;1;0
O24.4;Diabetes mellitus, während der Schwangerschaft auftretend;0;1;0
O92.60;Galaktorrhoe: Ohne Angabe von Schwierigkeiten beim Anlegen;0;1;0
O99.3;Psychische Krankheiten sowie Krankheiten des Nervensystems, die Schwangerschaft, Geburt und Wochenbett komplizieren;0;1;0
P14.0;Erb-Lähmung durch Geburtsverletzung;0;1;0
Q02;Mikrozephalie;0;1;0
Q21.0;Ventrikelseptumdefekt;0;1;0
Q21.1;Vorhofseptumdefekt;0;1;0
Q24.9;Angeborene Fehlbildung des Herzens, nicht näher bezeichnet;0;1;0
Q25.3;Stenose der Aorta (angeboren);0;1;0
Q60.0;Nierenagenesie, einseitig;0;1;0
Q61.0;Angeborene solitäre Nierenzyste;0;1;0
Q61.9;Zystische Nierenkrankheit, nicht näher bezeichnet;0;1;0
Q65.8;Sonstige angeborene Deformitäten der Hüfte;0;1;0
Q66.6;Sonstige angeborene Valgusdeformitäten der Füße;0;1;0
Q66.8;Sonstige angeborene Deformitäten der Füße;0;1;0
Q67.5;Angeborene Deformitäten der Wirbelsäule;0;1;0
Q82.2;Mastozytose (angeboren);0;1;0
Q82.8;Sonstige näher bezeichnete angeborene Fehlbildungen der Haut;0;1;0
Q85.0;Neurofibromatose (nicht bösartig);0;1;0
Q86.0;Alkohol-Embryopathie (mit Dysmorphien);0;1;0
Q87.1;Angeborene Fehlbildungssyndrome, die vorwiegend mit Kleinwuchs einhergehen;0;1;0
Q87.4;Marfan-Syndrom;0;1;0
Q87.8;Sonstige näher bezeichnete angeborene Fehlbildungssyndrome, anderenorts nicht klassifiziert;0;1;0
Q89.3;Situs inversus;0;1;0
Q90.9;Down-Syndrom, nicht näher bezeichnet;0;1;0
Q93.5;Sonstige Deletionen eines Chromosomenteils;0;1;0
Q96.9;Turner-Syndrom, nicht näher bezeichnet;0;1;0
Q98.0;Klinefelter-Syndrom, Karyotyp 47,XXY;0;1;0
